,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,OEPM,DEPM,EPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
613,77.0,220,81.0,29.5,6,7,16,12,10,3,8,9,9,8,11,12,6,16,11,7.247,3.3402998636983194,7.062244434348025,0.511,0.5318794487354234,1.3290928365894292,0.4,2.8059972739663794,5.733151597758596,0.489,1.565349083749811,2.4812963804331374,0.631,1.743449946993791,6.713063814122692,8.456513761116483,1.004391943056187,0.441393646737836,0.41350338883956617,2.096016961986976,2.6629133193304613,-6.465,7.227,5.082538240193852,0.0,2.1868847493563535,0.08844464637286084,0.14660003028926247,0.603,2.4534302589731944,4.75783734666061,0.516,0.2653339391185825,0.8262910798122068,0.321,46.221,46.181,9.73127476667894,4.7013273857214015,8.310084233775797,0.585,0.3237695156016544,1.1240986552911372,0.288,4.377557870119747,7.188410818301899,0.609,0.2655637599878738,0.3237695156016544,0.82,3.7263809791905764,6.061886923193522,0.615,0.3856131309412963,0.7979038998722421,0.483,-1.4,-0.1,-1.5,-5.9,-6.3,-12.1,0.538,0.188,0.351,6.8,25.3,16.2,5.9,0.8,1.4,20.4,16.6
614,78.5,225,82.25,31.0,7,10,13,8,10,3,8,11,4,7,7,8,4,6,10,2.298,2.6293220430983015,7.5566411550778945,0.413,0.9878955653259515,3.7722412202138638,0.262,1.6414264777723504,3.7783205775389472,0.434,0.7386419149975575,1.4742441513325735,0.501,2.550290397872226,6.830233822729744,9.38052422060197,0.5744992672203225,0.24665579119086464,1.2363240891789018,2.5472507192096843,2.634040239260468,-3.324,13.702,2.29799706888129,0.0,2.0548227758779793,0.0,0.0,,1.1520382131031863,2.5472507192096843,0.452,0.48938826466916363,1.2341095369918038,0.397,18.423,18.39,10.453942359978248,5.185861881457314,9.543447525829256,0.548,0.07917346383904297,0.32887438825448617,0.241,5.100598151169114,9.220663404023927,0.553,0.9013594344752583,1.312452419793366,0.687,4.117020119630234,7.810766721044046,0.527,0.07917346383904297,0.07917346383904297,1.0,-3.4,0.1,-3.3,-10.6,-9.0,-19.6,0.426,0.499,0.195,9.6,24.1,17.0,3.7,0.4,3.5,23.7,17.2
615,78.0,200,85.0,33.5,10,12,9,6,9,7,8,7,7,4,11,5,13,10,11,6.069,4.161206813896258,8.159544887979802,0.533,0.3740611716577711,1.1239732813448817,0.333,3.7871456422384866,7.0337818402633525,0.538,2.1656173095976223,2.997858672376874,0.722,2.3320655821534726,6.243794958201025,8.575860540354498,0.28994215219406183,1.4316635344436526,0.252219558032532,0.7517018760586788,2.193765796124685,9.535,5.923,6.661510434977148,0.33289654511170064,2.747291380357314,0.12349387963821153,0.12349387963821153,1.0,3.203681805107226,5.6180766403528395,0.57,0.45639042474991215,1.2940010866438685,0.353,31.289,30.862,7.301665478582077,3.458492644676301,7.0058972198820575,0.521,0.38105113084051595,1.0923465750761454,0.349,3.081070572224743,5.908107057222476,0.521,0.08709740133497507,0.38105113084051595,0.229,2.7435681420517146,4.850236536841424,0.566,0.25403408722701065,0.6750048603460568,0.376,1.3,1.0,2.3,9.2,8.7,17.9,0.573,0.138,0.367,8.7,25.7,16.7,1.5,2.5,0.9,7.3,16.3
616,76.0,195,77.0,37.5,9,8,11,9,7,9,6,13,8,9,7,11,5,11,11,5.05,2.6746494406806365,5.19804632109658,0.526,0.12226248621395935,0.4600598708051048,0.266,2.5486056404600594,4.732944698282654,0.538,0.891129667559477,1.231447928155034,0.724,1.7532692610682215,5.316471647164717,7.069740908232938,1.0159130297778478,0.735913591359136,0.3074707470747075,1.937293209390263,2.767236723672368,-3.293,5.236,4.366157239640775,0.06302190011028834,1.5074838506380968,0.028990074050732628,0.09201197416102096,0.315,2.150307231763038,3.8430754687253823,0.56,0.36678745864187806,0.8003781314006617,0.458,44.429,44.44,9.497569756975697,4.551575157515751,8.63816381638164,0.55,0.39819981998199827,0.6766876687668768,0.588,4.148334833483349,7.962736273627364,0.521,0.3994599459945995,0.614941494149415,0.65,3.564896489648966,6.760576057605761,0.527,0.183978397839784,0.5821782178217823,0.316,-1.8,-0.7,-2.5,-2.9,-3.1,-6.0,0.554,0.089,0.237,6.8,20.8,13.8,5.5,1.3,1.0,25.2,12.3
617,78.5,235,83.0,27.0,12,8,9,6,5,8,8,13,8,6,16,9,15,5,10,11.075,4.922605871278731,9.702712208039392,0.51,0.059085172848956286,0.08688996007199455,0.68,4.865837764031694,9.616980780768356,0.506,2.9241367896228563,5.09754432422368,0.574,1.1909717193868052,4.531230648557157,5.722202367943963,0.8978629207439437,0.7825620278247948,0.20228708252487307,2.1710904689989037,3.554473021508485,-7.474,4.343,8.863934460144403,0.059085172848956286,3.7652316031197635,0.28847466743902184,0.6962782133769162,0.414,4.14059623063078,8.224424354014523,0.503,0.43329126755901276,0.6951196805759564,0.623,48.337,48.446,11.03793914874293,5.4629071543574295,10.17330636172233,0.543,0.11443669239978535,0.7236097923461174,0.158,5.346158609585932,9.449696569376213,0.566,0.3190356272963713,0.520166783635388,0.613,4.709243281179045,7.891508070841763,0.597,0.3190356272963713,1.040333567270776,0.307,-0.4,-1.8,-2.2,-5.4,-5.2,-10.6,0.537,0.009,0.525,4.9,18.5,11.7,6.3,1.4,0.6,15.4,23.3
618,81.5,240,85.0,30.5,11,8,10,11,6,9,7,13,6,9,5,14,8,11,11,5.05,4.704244729494598,7.874398090074051,0.626,0.4509367539351759,1.0197062274916038,0.442,4.251041961720552,6.856957876421316,0.62,1.5884757010480315,2.213895520576215,0.718,1.534091368915146,5.074696658201316,6.608788027116462,0.9653218953587182,0.9548917644213327,0.5666142621034387,1.5884757010480315,3.2145765308179146,-1.099,5.758,8.044349127989316,0.0,2.043944482660948,0.0,0.0,,4.0199085501557885,6.00493667300611,0.669,0.22206935620928261,0.8497551895763363,0.261,24.713,24.807,9.763373241423793,4.797033095497239,8.921352843955336,0.547,0.16930705042931435,0.44922804047244735,0.377,4.6277260450679245,8.465352521465718,0.547,0.28217841738219057,0.4514854678115049,0.625,4.173983149917363,7.623332123997258,0.548,0.16930705042931435,0.39279235699600923,0.431,0.8,-1.0,-0.1,0.1,-0.5,-0.4,0.647,0.129,0.281,5.6,21.3,12.9,5.5,1.7,1.9,15.2,16.3
619,78.0,205,79.0,29.0,12,8,14,9,14,14,10,7,6,7,10,13,13,10,11,10.0,4.979632389468455,9.391500699995484,0.563,0.6170798898071624,1.480738833943007,0.417,4.356229959806711,7.909497358081561,0.551,2.072528564331843,3.092986496861311,0.67,2.0699995483900104,5.632671520962417,7.702671069352428,0.2958948651944181,1.7779385826059426,0.8889692913029713,1.6704150295804543,2.0995884401429157,6.892,6.57,7.909497358081561,0.2693401978051755,2.6630537867497632,0.16185702027728854,0.21243733911394122,0.762,3.79352391274895,6.885245901639345,0.551,0.4059070586641377,0.8054915774736938,0.504,44.286,44.222,7.544841933879065,3.583736601691466,7.758853059563115,0.486,0.376102392474334,0.8902356293247705,0.422,3.2051015331735337,6.868617430238344,0.467,0.2152774637058478,0.48500746234905706,0.444,2.6390484374293335,5.441454479670751,0.485,0.35077563203835205,0.9446881642621319,0.371,0.4,0.8,1.2,2.0,6.6,8.6,0.588,0.158,0.329,8.2,22.5,15.4,1.7,3.2,3.2,13.4,19.8
620,81.5,265,83.0,25.0,12,12,11,10,8,3,4,9,8,6,9,9,4,6,11,12.85,6.470047360517501,12.387663162758463,0.534,0.28980016171884027,1.098394362943283,0.264,6.177659697354744,11.287975049093221,0.547,3.394801894420701,4.68855261637981,0.724,1.3248007392861272,6.440743113388853,7.765543852674981,0.12937507219591085,0.3830877642536835,0.2882767456758489,1.0673443456162643,2.9468289557975655,-6.0,6.193,10.542774633244772,0.0,3.5888645027145665,0.031050017327018602,0.09703130414693313,0.32,5.240984174656348,9.217973893958648,0.569,0.9069192560933351,1.9742636017095998,0.459,43.285,43.708,11.180012812299811,5.285073670723895,9.385009609224857,0.596,0.609865470852018,1.4426649583600257,0.423,4.675208199871877,7.944907110826393,0.588,0.7687379884689303,1.1197950032030752,0.686,3.554131966688021,6.120435618193467,0.581,0.3536194746957079,0.7072389493914158,0.5,1.9,-0.9,1.1,2.4,-3.4,-1.0,0.575,0.089,0.378,5.5,24.1,15.3,0.9,0.7,0.9,6.9,25.4
621,83.5,220,90.0,28.0,15,7,9,9,9,6,6,15,4,7,6,13,12,8,11,14.325,6.61236551307931,11.332154079870145,0.601,0.4067175826691362,1.0500072836243315,0.387,6.204482550517138,10.284477556031883,0.603,3.0614529790023517,4.546146962728655,0.673,1.4590556260795373,5.333775245986535,6.792830872066073,0.34728320812436275,1.0451786639047127,0.8131745209735889,1.1677106528208436,2.6982081822889703,6.825,5.58,10.955736374419912,0.11537260941044265,3.494974299211288,0.05943437454477349,0.11420722951740789,0.52,5.419016502611701,8.50610783926082,0.637,0.728362433146734,1.6595009676815184,0.439,48.053,48.275,9.397327809425171,4.555401346452616,9.07716209218022,0.518,0.2900051786639048,0.6693319523562921,0.433,4.261916105644744,8.412470222682549,0.507,0.20300362506473332,0.37584671154842053,0.54,3.770067322630762,7.480973588814087,0.504,0.28768513723459355,0.551009839461419,0.522,2.5,-0.4,2.1,4.4,2.9,7.3,0.626,0.093,0.401,6.4,22.2,14.5,2.1,1.9,2.8,8.1,23.8
622,76.0,195,78.0,29.5,10,10,9,6,10,6,4,12,8,8,9,7,11,11,11,7.301,4.1074683146538185,8.01550225201634,0.525,0.1950350895569289,0.6848224573164345,0.285,3.9109667958521004,7.330679794699907,0.534,2.2978946265842675,3.421179428092595,0.672,2.54278831046402,6.728785007369974,9.271573317833996,0.8314653817953283,0.9816803537586863,0.24320909665192678,1.613072169267833,2.8963992419456734,-0.931,4.489,6.549073007227401,0.09825075940085891,2.9812506546559128,0.14664292447889388,0.2434272546349639,0.602,3.129360008379596,5.7176076254320725,0.547,0.6364302922383994,1.371111343877658,0.464,38.188,37.992,10.366603495472733,5.010107391029691,9.09012423668141,0.57,0.34344072436302386,0.9359865234786272,0.367,4.6681406611918295,8.155611707727944,0.572,0.2947989050326385,0.7355232680564331,0.401,4.028427037271006,6.780374815750685,0.594,0.3419667298378607,0.6397136239208254,0.535,0.5,-0.1,0.4,0.5,-1.6,-1.1,0.562,0.085,0.427,9.5,26.2,17.6,5.3,1.8,0.8,14.5,18.0
623,81.0,225,86.25,33.0,13,13,15,9,7,15,8,14,6,10,9,4,10,9,12,12.924,5.643729795541375,10.404634955287799,0.571,0.5877660691044964,1.852638649817373,0.317,5.055963726436879,8.551996305470423,0.591,3.3208782904404055,4.322431672194467,0.768,1.3800747302573577,5.835556206947092,7.215630937204449,0.678282043746589,2.04953832624945,1.172504763300601,1.1473193668919772,2.520885241096292,7.675,5.517,9.108023006843277,0.0,3.4360804399848863,0.02703723917880684,0.02703723917880684,1.0,4.525798732104623,7.4951929132205395,0.604,0.49960115873882205,1.029766153071078,0.485,47.638,47.761,6.683277150813426,3.254873222922468,7.5614832185255745,0.442,0.17470320973178954,0.6741902388978456,0.259,3.0778250036640773,6.8884654843910305,0.447,0.29312619082515023,0.470174410083541,0.623,2.4048072695295324,5.807416092627878,0.414,0.3822365528359959,0.6155650007328155,0.621,2.2,1.6,3.8,7.4,12.8,20.1,0.617,0.178,0.415,5.9,21.8,14.5,3.9,3.6,4.1,8.5,22.0
624,78.0,200,86.0,26.0,11,11,10,9,10,10,8,11,8,11,9,5,9,15,12,7.745,6.789072575917459,12.118341345214368,0.581,0.5033806229726033,1.3481846250048855,0.373,6.285691952944855,10.776722554422168,0.583,2.8648923281353813,4.153984445226092,0.69,1.8515652479774887,6.990807261490924,8.842372509468413,0.8973306757337711,1.1636925453843183,0.49748937813827737,2.074803611208817,2.1608342989571265,1.719,6.565,10.216438034939618,0.11380779301989291,3.47989213272365,0.11161918161566423,0.11161918161566423,1.0,4.996599835854146,8.58592253878923,0.582,1.1818501582835035,2.076992222613046,0.569,25.587,25.89,5.987176516029355,2.9395133256083428,7.040556199304751,0.425,0.11031286210892237,0.5537273078408652,0.199,2.8292004634994212,6.488991888760139,0.436,0.6078022402471998,0.8868288914638857,0.685,1.8861336423329473,4.711008111239861,0.4,0.3331015836230205,0.8911548860563925,0.374,1.7,2.8,4.5,-3.4,5.5,2.1,0.608,0.111,0.343,7.5,27.4,17.7,6.7,2.1,1.7,13.0,25.6
625,79.0,210,85.25,28.0,7,11,7,10,7,8,7,18,10,6,12,8,16,9,12,7.25,3.1069774504593433,6.297927264444614,0.508,0.18601472932958774,0.5314706552273936,0.35,2.923088603750665,5.763267785285856,0.507,1.304228987928024,1.886720826057247,0.691,1.7007060967276597,5.363170870472217,7.063876967199877,1.5136284260876172,0.7688981604399773,0.5299450028446805,0.9300736466479388,2.521221316138821,4.6,5.386,4.51643762812239,0.10629413104547873,1.9122314175081618,0.10629413104547873,0.21365120340141225,0.498,2.1513932123604893,4.14547111077367,0.519,0.6654012603446968,1.4105231189735026,0.472,52.684,52.73,9.875668499905178,4.807737530817373,9.318111132182818,0.53,0.2655035084392187,0.5310070168784374,0.5,4.542234022378153,8.788166129338139,0.517,0.42586762753650687,0.7434098236298123,0.573,3.876351223212593,7.648625071117012,0.507,0.23789114356153995,0.3971932486250712,0.599,0.4,-0.6,-0.3,7.2,1.8,9.0,0.541,0.084,0.3,6.4,19.6,13.1,7.2,1.4,1.7,11.5,12.7
626,74.5,170,78.0,28.5,12,10,15,6,10,9,11,11,8,11,5,6,6,13,10,11.22,4.237246297312123,9.084064728469556,0.492,0.46845858475041147,1.4044157981349428,0.334,3.768787712561712,7.6767690619857385,0.491,1.8258365331870545,2.4805266044980807,0.736,2.013027975863961,6.1668907041670975,8.179918680031058,0.7727646736149205,0.7296039706338538,0.0714162616758005,1.589687328579265,3.036156205838762,-8.755,6.929,6.742731760833791,0.0,2.272216127262754,0.023038946791003843,0.04607789358200769,0.5,3.3492868897421837,6.742731760833791,0.497,0.39646187602852445,0.8898793198025234,0.446,58.336,58.026,9.015820494261195,4.4480750008616825,7.555647468376245,0.596,0.11581015406886569,0.46999620859614655,0.246,4.330334677558336,7.0866163443973385,0.611,0.5153551856064523,0.6813497397718263,0.756,3.530279529865922,5.764450418777789,0.612,0.28276979285148035,0.6350256781442802,0.445,-0.2,-0.4,-0.5,-1.1,-2.1,-3.1,0.529,0.155,0.273,7.4,22.9,15.1,4.9,1.3,0.2,13.5,18.9
627,80.0,225,85.25,32.0,11,5,6,9,12,5,8,12,11,9,9,9,11,9,11,4.522,3.5838024825340837,6.2521874788035,0.587,0.17282778267652446,0.5602658888964255,0.308,3.4128739062605984,5.695720002713153,0.599,1.2496778131994846,2.028352438445364,0.616,1.984670691175473,6.12810707456979,8.112777765745264,1.4206063894729701,0.8680688336520078,0.17399617590822178,1.2078952723326326,2.040152963671128,-0.227,4.152,6.561758122498814,0.08926270094282032,1.6807976666892763,0.039883334463813334,0.039883334463813334,1.0,3.192565963508106,5.049989825679983,0.632,0.12344841619751748,0.6039476361663163,0.204,29.486,29.288,9.212237093690248,4.4282982791587004,7.862332695984704,0.585,0.34608030592734224,0.8279158699808796,0.418,4.087954110898663,7.038240917782028,0.581,0.17399617590822178,0.26003824091778205,0.669,3.476099426386234,5.652007648183557,0.615,0.4340344168260039,1.1319311663479923,0.383,0.7,-0.3,0.4,5.0,0.0,5.0,0.601,0.09,0.324,7.6,24.2,15.7,7.2,1.5,0.6,14.5,13.3
628,77.0,225,83.25,33.5,10,12,12,11,4,8,5,6,3,5,10,6,8,5,10,9.1,5.5802668823291555,11.079660331581078,0.527,0.525677315002022,1.7015770319450063,0.309,5.057824504650223,9.379700768297615,0.539,3.0327537403962803,4.205418520016176,0.721,1.539830165790538,4.909317634776558,6.449147800567095,0.3234937323089366,0.6495954528318303,0.8915697590116872,1.7792155276991513,3.0060029579792946,-5.751,6.984,8.491710473109585,0.0,3.5600485240598467,0.1213101496158512,0.15851192883137893,0.765,4.124545086938941,7.357864941366762,0.561,0.8071168621107966,1.8633238980994742,0.433,34.622,34.483,8.975785169503816,4.388017283879013,8.243366296435925,0.545,0.20299857900994694,0.5277963054258621,0.385,4.183394716236987,7.712322013745903,0.542,0.4059971580198939,0.6918191572658993,0.587,3.3714004001971993,6.494330539686223,0.519,0.4059971580198939,0.5261723167937825,0.772,0.6,-0.8,-0.2,-2.5,-2.1,-4.6,0.569,0.154,0.38,5.7,19.2,12.3,2.4,1.2,3.0,12.1,23.6
629,78.5,230,84.0,33.0,8,10,6,11,5,10,9,6,11,5,11,7,12,8,12,6.12,3.074520260939955,5.578401028522452,0.561,0.10799485738774345,0.3266511118518166,0.331,2.966525403552212,5.251749916670635,0.565,1.9065758773391743,2.749202418932432,0.694,1.0066187324413123,4.605135785985075,5.611754518426387,1.3639350507118706,0.6542524021840204,0.6542524021840204,1.6319222894147898,2.4247395150330227,8.94,3.899,5.494405028331985,0.0,2.502547497738203,0.13599352411789914,0.1893243178896243,0.718,2.613208894814533,4.191800390457598,0.623,0.2159897147754869,0.8719584781677064,0.248,42.002,41.941,8.31034071672111,4.060370520493074,9.317088290694072,0.446,0.19093488471901002,0.43794854676807904,0.436,3.8721060537421614,8.88314537087814,0.436,0.5447652654920008,0.9800433942919815,0.556,3.187143844925014,7.4931928184831085,0.425,0.13485610738895115,0.40590353115090244,0.332,-0.3,0.0,-0.3,0.6,1.8,2.4,0.601,0.059,0.493,4.3,17.0,11.1,6.5,1.2,2.1,19.4,13.6
630,77.0,195,80.0,30.0,8,15,13,8,12,14,15,9,6,10,13,17,5,11,12,12.692,5.809355805402648,11.84960999766211,0.536,1.0771290727083378,2.6648530318165395,0.404,4.734607128435103,9.181186372234384,0.516,2.4089604896814096,2.833861129412765,0.85,2.066183503007375,7.47820526484067,9.544388767848044,0.3380161951924507,1.0229564105296813,0.8224235319194289,1.3318314169730718,2.5305339443674733,1.144,7.841,7.5363329153471765,0.05831969564940171,2.5494038383881317,0.1987630443561242,0.31302203991413574,0.635,3.5682132154470687,6.9412339801492005,0.514,0.9628700771503264,1.9257401543006527,0.5,47.051,46.915,8.89506554406906,4.3771075349035495,8.24094639241181,0.54,0.14085047426196312,0.4559735692209316,0.309,4.233869764467656,7.78736011936481,0.544,0.5120750293083236,0.6803794095704998,0.753,3.4102525844612606,6.507769370137484,0.524,0.3127357987850368,0.5968240434828948,0.524,1.5,1.2,2.7,1.3,2.3,3.6,0.577,0.225,0.239,8.3,29.8,19.0,2.1,1.8,2.6,9.2,23.1
631,76.5,190,81.0,27.5,6,15,10,14,10,11,16,8,13,7,10,11,15,7,12,13.724,5.239106185455724,10.527580871505164,0.526,0.6055197725882481,1.234212514842935,0.491,4.6335864128674755,9.294375877082508,0.499,2.744485624842575,3.5505019610665327,0.773,2.3424849771508764,6.907642264537116,9.250127241687991,1.2362275556834947,1.3037535177807829,0.6140126457366324,1.7641682559101868,2.6361609590292754,-4.225,7.034,7.505019610665324,0.15213558346227196,2.921809218811846,0.3012486056637041,0.37681263718470015,0.799,3.4255694289518193,6.572055701486092,0.521,0.8825878881652335,2.3414774567305963,0.377,55.582,54.722,8.853038997112678,4.323672380395453,8.00774825481525,0.553,0.20364752750264978,0.6938342896823947,0.294,4.117978144073682,7.316984028361538,0.563,0.12791930119513176,0.4369723328825701,0.293,3.683052520010234,6.321260187858631,0.583,0.30598296845875517,0.564891634077702,0.542,1.4,0.7,2.1,0.0,1.2,1.2,0.572,0.117,0.337,8.9,25.6,17.3,8.1,2.3,1.9,12.7,22.3
632,78.0,220,81.0,31.5,10,14,8,7,11,6,5,18,7,8,6,11,10,11,11,15.924,6.079720976581964,13.42600896860987,0.514,1.6452416542102644,4.783258594917788,0.344,4.433482810164425,8.643746885899352,0.513,2.066766317887394,2.6656701544593924,0.775,2.2690582959641263,6.851015922371737,9.120074218335862,0.5500747384155458,1.4260440679783415,0.9006594113547419,1.1459890383657203,2.8260690862953233,-2.799,11.864,5.630293971101147,0.0508221225710015,2.792227204783259,0.0986547085201794,0.12356751370204287,0.798,2.6666666666666674,4.732436472346786,0.563,1.6183358246138517,3.785749875435975,0.427,56.196,55.959,9.55599635447381,4.628388641684091,9.080648331814364,0.526,0.300219803784914,0.7255311924802087,0.414,4.327168105219893,8.356117872013437,0.518,0.42431065601601176,0.8256044604085133,0.514,3.577619328436892,6.905055487053022,0.518,0.3262388534462732,0.6254579245519041,0.522,2.0,0.7,2.7,3.3,4.8,8.1,0.543,0.356,0.199,8.6,26.4,17.4,3.7,2.6,2.8,7.3,25.0
633,78.0,215,80.25,28.0,5,7,11,8,9,5,9,16,5,8,8,11,8,10,11,3.923,1.6250255116240238,4.370113364380208,0.393,0.18598437760914338,0.9049854351819211,0.206,1.4369630962762308,3.4620108725903114,0.415,0.6400356235040912,0.9319999257843665,0.687,1.5460600775553373,6.06058361724189,7.606643694797228,1.012004378722378,0.23952007110057771,0.18456524959265294,2.1570031727183334,2.711450155532514,-17.257,8.347,2.240124682264319,0.0,1.7590589457669261,0.052989962335565986,0.052989962335565986,1.0,1.0639553221886193,2.635990871477077,0.404,0.3200178117520456,0.7730300387776686,0.414,53.897,54.008,11.591319804473413,5.608502444082358,9.998666864168273,0.58,0.37327803288401723,0.8772033772774404,0.426,5.2372981780476975,9.119389720041475,0.574,0.4531180565842098,0.7434454154940009,0.609,4.546733817212265,7.710265145904311,0.59,0.23848318767589988,0.6646422752184862,0.359,-3.8,-1.2,-5.0,-6.8,-9.4,-16.2,0.426,0.207,0.213,6.1,22.8,14.7,6.0,0.4,0.5,31.1,11.2
634,73.0,190,75.0,33.5,8,12,16,8,9,5,9,12,15,11,9,8,12,11,11,13.586,4.636310429591478,10.574271333255298,0.543,2.214678684302938,5.459440477583987,0.406,2.41975886690858,5.11389441648133,0.473,1.2314175348238325,1.8279292988411564,0.674,1.3241250146318622,5.553052994427804,6.877178009059666,1.5086035350579423,0.3888823814862536,0.11338498351767877,1.5086035350579423,2.8111979384548453,-10.119,13.477,2.8317921104998245,0.3427367435327168,1.7361582582231068,0.20508018260564206,0.4120332435912443,0.498,1.2117523118342501,2.7409575090717544,0.442,1.003862811658668,1.9627765421982912,0.511,59.801,59.761,11.518415019828986,5.486521309884373,9.304128110306053,0.619,0.5491206639781797,1.5770820434731683,0.348,4.937400645906193,7.726109000853398,0.639,0.5247569485115712,0.8002543464801459,0.656,3.9750338849751508,5.758270443935008,0.69,0.43573568046050104,1.1675842104382457,0.373,0.8,-1.8,-1.1,-3.3,-6.8,-10.0,0.559,0.516,0.173,5.2,22.9,13.8,9.0,0.7,0.3,11.7,21.2
