,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
1393,78.5,230,82.0,31.0,8,10,5,5,6,8,3,15,7,10,11,11,4,6,9,2.744,1.052,2.565,0.42,0.052,0.18,0.289,1.001,2.385,0.42,0.59,0.769,0.767,0.718,3.461,4.179,0.615,0.128,0.744,1.18,1.46,-10.179,8.597,1.282,0.0,0.896,0.051,0.076,0.671,0.589,1.615,0.365,0.359,0.692,0.519,31.126,31.408,5.641,2.744,4.823,0.585,0.154,0.307,0.502,2.589,4.512,0.574,0.307,0.383,0.802,2.178,3.873,0.562,0.103,0.255,0.404,-3.6,-0.9,-4.5,0.473,0.07,0.3,4.8,22.8,13.9,6.5,0.4,4.0,28.9,11.7
1394,82.5,235,85.0,29.5,15,10,5,8,13,14,7,16,11,9,8,12,6,16,11,17.024,6.757,11.462,0.59,0.0,0.022,0.0,6.757,11.439,0.591,3.513,4.83,0.727,2.243,7.538,9.781,0.537,0.708,1.511,1.487,3.318,-3.879,3.539,13.122,0.097,3.242,0.05,0.05,1.0,6.512,11.05,0.589,0.195,0.341,0.572,56.068,55.914,8.49,4.169,9.097,0.466,0.146,0.561,0.26,4.023,8.538,0.471,0.292,0.512,0.57,3.585,7.562,0.474,0.145,0.462,0.314,2.5,1.7,4.2,0.626,0.002,0.421,8.8,27.9,18.7,3.9,1.3,4.7,9.9,24.2
1395,80.5,245,85.0,26.5,11,10,12,7,10,6,5,13,5,10,6,9,8,7,10,15.122,5.877,12.098,0.502,0.391,1.269,0.308,5.488,10.828,0.507,2.977,4.22,0.705,2.585,7.292,9.877,0.389,0.461,0.538,1.489,2.66,-6.145,5.474,10.195,0.05,3.1,0.049,0.049,1.0,5.048,9.997,0.505,0.391,0.781,0.501,55.97,56.159,9.512,4.537,8.829,0.539,0.44,1.025,0.429,4.097,7.807,0.525,0.317,0.563,0.563,3.463,6.537,0.53,0.316,0.704,0.449,1.2,0.5,1.7,0.542,0.105,0.349,9.6,26.7,18.2,2.6,0.8,1.7,9.6,24.6
1396,80.0,235,84.25,27.5,8,14,7,8,12,8,7,15,7,9,8,14,5,10,13,9.153,3.218,6.65,0.505,0.283,0.783,0.361,2.934,5.869,0.5,2.433,3.544,0.687,1.499,5.912,7.411,0.565,0.392,0.891,1.239,2.476,3.825,7.736,4.13,0.0,2.565,0.021,0.174,0.121,2.044,3.977,0.514,0.871,1.717,0.507,50.783,51.158,9.674,4.741,8.847,0.547,0.195,0.675,0.289,4.541,8.174,0.556,0.435,0.696,0.625,3.805,6.784,0.561,0.305,0.693,0.44,-0.2,-0.6,-0.8,0.557,0.118,0.533,6.1,24.9,15.4,3.3,0.8,3.2,13.1,16.4
1397,80.0,240,86.0,29.0,15,11,11,7,10,12,6,7,10,11,5,12,10,8,11,12.874,5.175,10.1,0.525,0.25,0.9,0.278,4.924,9.198,0.535,2.276,3.776,0.603,2.149,5.725,7.874,0.451,0.725,1.249,1.625,3.376,-1.623,4.511,9.351,0.101,2.951,0.051,0.051,1.0,4.624,8.25,0.56,0.25,0.901,0.277,55.049,54.553,7.701,3.726,7.424,0.519,0.248,0.526,0.471,3.474,6.9,0.503,0.3,0.501,0.599,2.976,5.926,0.502,0.2,0.475,0.421,0.3,0.2,0.5,0.547,0.089,0.374,8.3,23.3,15.7,2.8,1.3,4.2,12.1,21.8
1398,80.0,225,85.0,31.0,5,11,11,7,12,8,7,14,5,7,6,10,11,10,12,7.738,2.928,6.216,0.55,0.977,2.643,0.37,1.952,3.571,0.547,0.905,1.215,0.745,1.571,4.929,6.5,0.688,0.595,0.881,1.095,2.237,3.213,11.562,2.333,0.143,1.452,0.0,0.0,,1.165,1.979,0.589,0.787,1.596,0.493,42.909,42.786,8.905,4.336,7.451,0.598,0.239,0.5,0.478,4.095,6.953,0.589,0.19,0.333,0.571,3.5,5.977,0.586,0.405,0.644,0.629,0.0,-1.4,-1.3,0.573,0.425,0.195,8.0,25.1,16.5,5.0,1.4,3.7,14.0,16.5
1399,85.0,290,86.0,23.5,8,4,1,4,12,6,7,7,3,4,2,3,5,2,5,6.276,2.648,4.425,0.598,0.0,0.051,0.0,2.648,4.374,0.605,0.975,1.599,0.61,1.874,5.527,7.401,0.25,0.8,1.2,1.35,2.352,4.1,2.382,5.3,0.099,1.576,0.025,0.074,0.338,2.578,4.176,0.617,0.0,0.124,0.0,43.378,43.344,7.901,3.85,7.925,0.498,0.198,0.323,0.613,3.648,7.598,0.48,0.324,0.649,0.499,3.2,6.627,0.483,0.124,0.324,0.383,-0.9,0.5,-0.4,0.612,0.012,0.361,9.2,28.1,18.5,1.7,1.9,4.7,20.8,13.4
1400,74.0,205,77.25,29.5,6,6,6,12,10,5,10,15,9,8,9,5,9,8,11,3.025,1.184,3.001,0.408,0.078,0.262,0.298,1.106,2.738,0.404,0.579,0.947,0.611,1.028,3.761,4.789,0.449,0.5,0.315,0.605,1.71,3.421,7.232,1.895,0.0,1.209,0.0,0.025,0.0,0.948,2.317,0.409,0.158,0.395,0.4,30.662,30.689,5.369,2.633,4.973,0.54,0.105,0.396,0.265,2.527,4.579,0.552,0.209,0.316,0.661,2.211,3.871,0.571,0.105,0.394,0.266,-2.0,0.1,-1.9,0.443,0.087,0.316,7.2,27.1,17.1,4.0,1.6,1.9,15.0,11.8
1401,78.0,205,80.0,26.5,7,10,6,10,6,5,6,17,7,6,6,10,13,9,9,6.855,2.756,5.366,0.525,0.122,0.584,0.209,2.634,4.78,0.551,1.22,1.804,0.676,0.88,2.924,3.804,0.292,0.439,0.123,1.268,1.537,-1.195,5.897,4.049,0.05,1.633,0.05,0.05,1.0,1.976,3.537,0.559,0.61,1.195,0.51,33.84,33.783,6.708,3.245,6.0,0.559,0.22,0.612,0.359,3.024,5.389,0.561,0.219,0.292,0.75,2.611,4.463,0.585,0.195,0.635,0.307,-1.2,-2.0,-3.2,0.556,0.109,0.336,5.5,18.4,11.9,3.2,1.3,0.6,17.1,19.9
1402,80.5,210,80.25,29.5,3,7,8,6,11,9,1,2,8,3,8,7,8,6,6,2.78,0.954,2.269,0.437,0.073,0.097,0.753,0.877,2.17,0.404,0.803,1.27,0.632,1.634,4.779,6.413,0.465,0.194,0.952,1.756,2.585,-13.0,7.673,1.563,0.05,1.805,0.0,0.05,0.0,0.78,1.878,0.415,0.096,0.242,0.397,48.655,48.689,10.341,5.099,8.927,0.579,0.147,0.317,0.464,4.95,8.611,0.575,0.61,1.195,0.51,3.952,6.928,0.57,0.391,0.488,0.801,-3.8,-2.0,-5.9,0.492,0.043,0.56,6.7,21.5,13.8,3.1,0.4,3.3,38.3,8.4
1403,81.0,245,84.0,28.0,11,8,3,6,6,3,7,4,2,0,6,7,8,0,6,6.334,2.362,5.139,0.46,0.0,0.027,0.0,2.362,5.111,0.462,1.611,2.474,0.651,0.722,2.86,3.582,0.11,0.139,1.112,1.36,2.278,-8.111,3.669,4.666,0.0,2.167,0.0,0.0,,2.333,4.918,0.474,0.028,0.195,0.144,35.003,34.97,6.971,3.389,6.777,0.514,0.193,0.39,0.495,3.194,6.39,0.5,0.139,0.36,0.386,2.973,5.668,0.525,0.083,0.361,0.23,-2.2,-1.9,-4.1,0.509,0.005,0.481,4.1,17.6,10.6,1.1,0.4,5.5,17.9,19.5
1404,80.5,215,84.0,28.0,8,0,4,3,3,8,4,3,4,6,3,1,1,7,5,5.1,1.878,3.659,0.513,0.0,0.0,,1.878,3.659,0.513,1.343,2.416,0.556,0.585,2.683,3.268,0.195,0.414,0.657,1.293,2.732,-13.878,3.287,3.706,0.0,2.146,0.023,0.023,1.0,1.829,3.583,0.51,0.023,0.049,0.469,50.754,50.611,10.854,5.367,8.489,0.639,0.122,0.391,0.312,5.247,8.098,0.648,0.538,0.805,0.668,4.585,7.001,0.655,0.122,0.293,0.416,-2.7,-4.4,-7.1,0.54,0.0,0.66,2.4,11.9,7.0,1.2,0.8,2.2,21.5,10.8
1405,82.5,260,87.0,29.0,15,11,12,6,4,10,5,12,4,9,4,12,13,7,11,14.475,5.522,10.188,0.555,0.26,0.643,0.404,5.262,9.549,0.551,3.168,4.238,0.748,1.928,5.715,7.643,0.382,0.88,1.881,1.476,2.881,-0.26,3.996,10.048,0.049,3.024,0.021,0.049,0.429,4.999,8.739,0.572,0.238,0.761,0.313,59.655,60.123,11.359,5.618,11.071,0.513,0.119,0.429,0.277,5.498,10.643,0.517,0.286,0.69,0.414,4.977,9.477,0.525,0.238,0.475,0.501,1.0,-1.1,-0.1,0.6,0.063,0.416,7.2,19.4,13.6,2.1,1.5,5.2,10.9,20.5
1406,80.5,205,84.0,32.0,4,6,11,4,10,7,4,13,5,8,9,6,7,6,12,4.34,1.704,3.416,0.513,0.097,0.293,0.331,1.611,3.122,0.516,0.828,1.294,0.64,1.343,5.828,7.171,0.611,0.684,0.635,1.878,3.072,-7.0,4.785,2.537,0.0,1.684,0.022,0.097,0.227,1.219,2.244,0.543,0.341,0.78,0.437,46.593,46.511,8.51,4.171,7.416,0.574,0.171,0.44,0.389,4.0,6.978,0.573,0.243,0.367,0.662,3.562,6.242,0.571,0.196,0.366,0.536,-3.1,-0.2,-3.4,0.544,0.086,0.379,6.3,27.5,16.9,4.1,1.5,2.4,32.0,11.6
1407,80.5,205,84.0,25.0,4,8,7,5,13,11,7,8,7,7,4,10,5,7,11,4.264,1.62,3.645,0.474,0.215,0.717,0.3,1.405,2.929,0.48,0.81,1.191,0.68,1.31,5.358,6.668,1.021,0.69,0.712,1.666,2.167,-3.691,8.479,1.857,0.0,1.406,0.0,0.022,0.0,0.928,1.738,0.534,0.477,1.167,0.409,46.172,46.502,7.118,3.477,6.857,0.519,0.166,0.405,0.41,3.309,6.453,0.513,0.263,0.476,0.553,2.737,5.333,0.513,0.308,0.644,0.478,-2.8,0.4,-2.4,0.511,0.197,0.327,6.2,24.2,15.4,6.8,1.5,2.8,28.6,11.3
1408,83.0,200,83.0,31.0,8,10,9,8,12,6,4,6,7,5,5,12,14,8,10,7.795,3.0,6.796,0.504,0.846,2.307,0.367,2.153,4.486,0.48,0.949,1.511,0.628,1.333,4.437,5.77,0.283,0.437,0.563,0.821,1.461,2.565,10.41,3.231,0.0,1.281,0.025,0.052,0.481,1.59,3.102,0.513,0.538,1.335,0.403,33.21,33.381,4.872,2.383,4.871,0.5,0.101,0.307,0.329,2.283,4.565,0.5,0.282,0.461,0.612,1.693,3.566,0.475,0.307,0.539,0.57,0.3,1.4,1.8,0.522,0.339,0.222,8.6,28.2,18.5,2.9,1.3,3.3,9.9,22.1
1409,80.0,250,87.25,30.0,6,9,6,8,11,8,6,12,7,3,6,9,12,4,10,4.133,1.685,2.893,0.601,0.105,0.236,0.445,1.579,2.659,0.594,0.658,0.974,0.676,0.816,3.344,4.16,0.578,0.263,0.396,0.895,1.237,2.342,5.012,2.895,0.0,1.0,0.026,0.026,1.0,1.422,2.369,0.6,0.132,0.262,0.504,26.212,26.52,3.5,1.71,3.948,0.443,0.079,0.341,0.232,1.633,3.605,0.453,0.105,0.264,0.398,1.421,2.868,0.495,0.105,0.475,0.221,-0.5,1.9,1.4,0.622,0.082,0.337,7.6,25.1,17.2,6.4,1.0,2.8,21.2,14.6
1410,82.0,235,88.25,29.0,11,10,12,6,10,10,8,14,7,10,9,10,5,8,10,8.834,3.523,6.142,0.589,0.189,0.523,0.361,3.334,5.62,0.593,1.595,2.287,0.697,1.311,4.473,5.784,0.238,0.784,0.809,1.045,1.643,6.12,4.522,6.238,0.095,1.929,0.022,0.022,1.0,3.095,5.0,0.619,0.215,0.595,0.361,38.36,38.361,5.191,2.548,5.905,0.439,0.094,0.262,0.359,2.452,5.643,0.435,0.19,0.381,0.499,2.167,4.976,0.435,0.095,0.287,0.331,0.8,1.5,2.3,0.618,0.085,0.372,7.2,24.3,15.8,2.0,2.1,4.0,12.8,19.0
1411,80.0,215,81.25,27.0,7,11,6,8,9,8,7,14,6,6,4,13,3,10,12,6.473,2.551,5.624,0.456,0.024,0.3,0.08,2.527,5.322,0.475,1.351,1.851,0.73,1.576,4.848,6.424,1.026,0.601,0.851,1.851,2.675,-5.948,7.127,3.499,0.0,1.949,0.024,0.024,1.0,1.725,3.825,0.451,0.776,1.476,0.526,43.217,44.07,7.426,3.675,7.675,0.484,0.076,0.201,0.378,3.599,7.478,0.481,0.3,0.55,0.545,3.201,6.549,0.489,0.098,0.375,0.261,-2.0,0.2,-1.8,0.503,0.053,0.329,8.1,23.2,15.9,8.3,1.4,3.5,22.3,17.0
1412,81.0,235,89.25,34.0,5,7,8,4,8,4,2,1,4,4,5,6,4,2,6,4.762,1.857,3.834,0.494,0.071,0.406,0.175,1.785,3.43,0.52,0.977,1.643,0.595,1.382,4.308,5.69,0.19,0.143,1.046,0.952,2.025,-1.144,4.31,3.287,0.049,1.406,0.021,0.048,0.438,1.62,3.072,0.527,0.142,0.308,0.461,34.159,33.854,7.119,3.476,6.024,0.591,0.167,0.286,0.584,3.309,5.738,0.577,0.237,0.309,0.767,2.786,4.856,0.574,0.285,0.569,0.501,-1.5,-0.9,-2.4,0.523,0.106,0.429,8.4,28.1,17.9,1.7,0.4,5.5,17.3,14.4
1413,76.0,175,82.0,33.5,9,8,11,9,6,9,12,17,4,8,12,6,14,10,11,9.292,3.659,7.39,0.502,0.096,0.561,0.171,3.562,6.83,0.522,1.878,2.805,0.67,2.073,5.367,7.44,0.584,0.634,1.66,2.388,3.39,-17.244,3.618,6.78,0.096,2.707,0.267,0.366,0.73,3.097,5.977,0.518,0.171,0.488,0.35,51.463,51.807,9.416,4.635,9.734,0.484,0.146,0.512,0.285,4.488,9.22,0.487,0.243,0.706,0.344,4.098,8.001,0.512,0.145,0.512,0.283,-1.8,-0.4,-2.2,0.539,0.076,0.38,8.5,22.0,15.2,4.8,1.2,5.2,21.7,19.3
1414,80.5,240,86.0,34.5,10,5,8,10,9,7,7,18,7,6,9,4,7,5,12,9.148,3.928,6.684,0.588,0.0,0.072,0.0,3.928,6.61,0.594,1.293,2.512,0.515,1.925,5.37,7.295,0.854,1.244,0.754,1.512,2.659,-8.828,3.755,7.561,0.097,2.342,0.122,0.219,0.557,3.635,6.219,0.584,0.145,0.171,0.848,46.947,47.081,7.952,3.903,7.315,0.544,0.146,0.463,0.315,3.758,6.853,0.548,0.438,0.611,0.717,3.024,5.706,0.53,0.292,0.538,0.543,0.3,-0.1,0.2,0.587,0.011,0.376,9.1,24.6,16.9,7.0,2.6,2.7,16.3,18.2
1415,81.5,255,84.0,34.5,8,11,7,10,11,9,8,17,9,6,8,12,6,11,11,13.088,5.357,10.334,0.525,0.134,0.49,0.273,5.222,9.847,0.53,2.244,3.666,0.612,2.71,7.246,9.956,0.51,0.956,1.843,1.423,2.802,-0.2,4.202,9.689,0.046,2.934,0.0,0.0,,4.845,8.734,0.555,0.378,1.112,0.34,53.873,54.09,9.955,4.912,10.111,0.492,0.134,0.399,0.336,4.778,9.71,0.492,0.4,0.644,0.621,4.132,8.49,0.487,0.243,0.578,0.42,1.1,0.8,1.9,0.548,0.047,0.355,10.7,29.9,20.1,3.3,1.8,5.7,10.6,22.3
1416,77.5,210,83.0,32.5,9,4,12,4,12,3,5,10,11,10,8,4,7,12,11,5.45,2.324,4.599,0.527,0.199,0.626,0.318,2.124,3.975,0.534,0.601,1.325,0.454,1.425,4.125,5.55,0.575,0.2,0.275,1.226,2.025,-5.451,5.415,3.9,0.098,1.399,0.051,0.051,1.0,1.899,3.5,0.543,0.175,0.424,0.413,38.985,38.906,9.101,4.45,7.225,0.63,0.199,0.449,0.443,4.25,6.775,0.627,0.324,0.452,0.717,3.724,5.925,0.629,0.199,0.401,0.496,-1.5,-2.6,-4.1,0.526,0.136,0.288,7.5,24.8,15.6,4.8,0.5,1.2,19.1,14.5
1417,79.5,220,82.0,30.5,5,8,7,4,4,2,5,1,7,8,5,6,9,3,6,2.821,1.128,2.871,0.415,0.129,0.436,0.296,1.0,2.434,0.411,0.436,0.719,0.606,0.589,2.564,3.153,0.359,0.077,0.357,1.41,1.667,-6.078,6.355,1.59,0.0,1.205,0.052,0.103,0.505,0.744,1.563,0.476,0.203,0.77,0.264,36.159,36.224,7.616,3.745,6.821,0.558,0.127,0.255,0.498,3.616,6.566,0.551,0.308,0.411,0.749,3.103,5.666,0.548,0.204,0.487,0.419,-4.7,-2.9,-7.6,0.443,0.152,0.25,3.3,15.9,9.3,3.0,0.2,1.7,30.7,11.3
1418,80.5,260,80.0,32.0,13,13,7,11,9,6,3,12,8,8,8,13,9,4,11,12.049,4.73,8.707,0.563,0.342,0.683,0.501,4.391,8.025,0.547,2.245,3.099,0.724,1.635,6.317,7.952,0.536,1.0,0.83,1.1,3.049,-1.95,5.152,7.805,0.05,2.733,0.022,0.05,0.44,3.878,7.121,0.545,0.488,0.855,0.571,60.349,60.305,9.072,4.44,8.83,0.514,0.195,0.731,0.267,4.244,8.097,0.524,0.145,0.341,0.425,3.805,7.073,0.538,0.291,0.683,0.426,0.7,0.1,0.8,0.598,0.078,0.356,5.8,22.8,14.2,2.9,1.7,2.6,9.8,16.6
1419,79.5,225,82.0,29.0,8,7,6,7,8,4,8,4,4,10,8,6,9,7,11,4.5,1.791,4.053,0.461,0.157,0.315,0.498,1.634,3.739,0.437,0.764,1.211,0.631,0.895,3.054,3.949,0.158,0.526,0.555,1.026,1.316,-4.447,4.801,3.158,0.0,1.001,0.105,0.13,0.808,1.472,3.027,0.486,0.053,0.577,0.092,27.03,26.833,6.579,3.185,5.315,0.619,0.21,0.447,0.47,2.975,4.868,0.611,0.21,0.368,0.571,2.473,3.973,0.622,0.288,0.526,0.548,-2.4,-2.3,-4.7,0.491,0.078,0.299,7.0,23.5,15.3,2.1,1.9,3.2,18.3,18.5
1420,78.0,220,84.0,30.5,1,7,9,1,6,7,7,7,3,5,5,7,4,8,6,3.973,1.591,4.154,0.439,0.463,1.565,0.296,1.128,2.589,0.436,0.332,0.591,0.562,1.309,5.128,6.437,0.513,0.36,0.489,1.873,2.897,-26.488,11.881,1.436,0.0,1.307,0.052,0.077,0.675,0.666,1.615,0.412,0.412,0.898,0.459,57.635,56.927,13.025,6.385,10.41,0.626,0.256,0.667,0.384,6.129,9.743,0.629,0.666,0.924,0.721,5.23,8.359,0.626,0.229,0.461,0.497,-4.2,-3.1,-7.3,0.45,0.377,0.142,4.6,20.2,11.9,3.2,0.6,1.3,29.8,10.0
1421,81.0,230,87.0,30.0,11,7,9,9,13,10,10,12,8,9,9,7,7,9,11,11.412,4.719,9.463,0.508,0.18,0.589,0.306,4.538,8.87,0.512,1.796,3.155,0.569,2.513,8.104,10.617,0.641,0.514,1.717,1.539,2.949,-6.384,5.728,8.0,0.052,2.539,0.024,0.077,0.312,3.973,7.513,0.529,0.537,1.282,0.419,56.716,56.994,8.537,4.206,9.13,0.468,0.128,0.439,0.292,4.077,8.693,0.469,0.412,0.897,0.459,3.539,7.565,0.468,0.129,0.231,0.558,0.0,2.0,2.0,0.526,0.062,0.333,9.2,29.3,19.3,3.9,0.9,5.2,12.4,19.5
1422,80.0,235,85.25,35.0,13,9,11,9,6,8,6,15,10,10,6,8,12,8,12,6.292,2.511,5.024,0.509,0.097,0.633,0.153,2.416,4.391,0.55,1.172,1.925,0.609,0.586,2.926,3.512,0.366,0.39,0.488,0.684,1.416,-3.441,4.183,4.489,0.0,1.78,0.0,0.024,0.0,2.246,3.926,0.572,0.171,0.438,0.39,28.141,28.239,4.438,2.123,4.145,0.536,0.194,0.488,0.398,1.927,3.66,0.527,0.072,0.194,0.371,1.634,2.95,0.554,0.22,0.512,0.43,0.5,2.0,2.5,0.536,0.126,0.383,4.9,20.9,13.5,4.4,1.4,3.2,10.4,21.3
1423,82.5,255,88.0,25.5,14,11,5,7,12,7,10,12,6,8,7,10,8,10,11,9.026,3.572,6.572,0.544,0.0,0.046,0.0,3.572,6.526,0.547,1.881,2.643,0.712,1.024,5.024,6.048,0.595,0.834,1.167,1.501,2.549,-1.118,2.41,7.0,0.0,2.19,0.048,0.096,0.5,3.429,6.167,0.556,0.071,0.261,0.272,45.299,45.469,8.191,4.024,7.833,0.523,0.143,0.476,0.3,3.881,7.359,0.527,0.263,0.477,0.551,3.333,6.334,0.526,0.285,0.549,0.519,-0.5,-0.3,-0.9,0.583,0.007,0.402,5.1,24.6,14.9,4.4,1.8,4.6,16.3,18.5
1424,82.5,235,88.0,31.0,14,13,10,10,11,13,5,16,7,9,11,16,8,9,12,16.977,6.707,12.731,0.536,0.244,0.854,0.286,6.463,11.879,0.544,3.317,4.511,0.735,1.706,6.074,7.78,0.294,1.12,1.66,1.22,2.732,2.244,3.612,12.438,0.097,3.829,0.0,0.022,0.0,6.196,11.315,0.548,0.244,0.536,0.455,52.944,53.207,10.025,4.951,9.927,0.505,0.121,0.269,0.45,4.827,9.659,0.5,0.512,0.805,0.636,3.805,8.0,0.476,0.513,0.856,0.599,2.4,-0.2,2.2,0.577,0.067,0.354,7.4,26.4,16.9,2.1,2.1,5.7,7.7,27.3
1425,83.5,265,87.0,35.5,9,7,3,8,3,9,6,16,5,4,2,10,11,8,11,6.879,2.707,4.073,0.668,0.024,0.17,0.141,2.683,3.902,0.688,1.441,2.61,0.552,1.414,4.61,6.024,0.683,1.121,1.753,1.123,1.975,1.756,2.553,5.269,0.05,2.221,0.0,0.0,,2.634,3.78,0.697,0.049,0.122,0.402,47.007,46.96,5.826,2.878,7.293,0.4,0.073,0.342,0.213,2.805,6.95,0.404,0.292,0.757,0.386,2.439,5.826,0.419,0.073,0.365,0.2,0.3,1.4,1.6,0.659,0.042,0.641,6.4,20.4,13.5,4.5,2.4,6.2,17.7,12.3
1426,79.0,210,85.0,33.0,7,7,13,12,13,6,7,9,13,8,5,5,11,7,10,5.693,2.223,4.639,0.512,0.305,0.832,0.367,1.918,3.807,0.504,0.944,1.776,0.532,1.667,5.75,7.417,1.111,0.333,1.028,1.779,2.306,-5.61,7.256,3.276,0.055,1.722,0.055,0.083,0.663,1.585,2.917,0.543,0.277,0.807,0.343,43.87,44.115,7.612,3.752,7.361,0.517,0.111,0.444,0.25,3.64,6.917,0.526,0.333,0.583,0.571,2.805,5.527,0.508,0.501,0.807,0.621,-1.9,0.6,-1.3,0.525,0.179,0.383,8.1,28.0,18.1,8.3,0.8,4.0,24.7,14.6
1427,83.0,220,86.0,31.5,14,14,7,8,9,18,10,10,8,8,7,17,7,8,11,16.144,6.38,10.407,0.613,0.0,0.0,,6.38,10.407,0.613,3.381,4.785,0.707,2.048,6.715,8.763,0.524,1.929,1.548,1.332,2.976,8.929,3.029,12.286,0.095,3.333,0.071,0.095,0.747,6.049,9.834,0.615,0.238,0.476,0.5,61.088,61.232,5.881,2.833,7.335,0.401,0.215,0.569,0.378,2.619,6.762,0.387,0.19,0.478,0.397,1.929,5.355,0.36,0.5,0.929,0.538,2.1,2.4,4.6,0.645,0.0,0.46,7.6,25.4,16.4,2.7,3.2,4.9,9.6,20.5
1428,83.0,250,87.0,32.5,9,6,5,5,12,6,5,11,3,2,8,7,8,8,10,6.093,2.556,4.072,0.636,0.069,0.115,0.6,2.488,3.952,0.63,0.906,1.419,0.638,1.466,3.465,4.931,0.162,0.652,0.722,1.466,2.023,2.28,3.26,4.745,0.048,1.604,0.021,0.048,0.438,2.349,3.535,0.664,0.116,0.373,0.311,31.009,31.423,4.651,2.256,4.535,0.513,0.14,0.35,0.4,2.115,4.185,0.505,0.093,0.256,0.363,1.768,3.509,0.504,0.257,0.419,0.613,-0.8,0.4,-0.4,0.649,0.028,0.348,12.3,25.1,19.2,1.7,2.1,4.6,23.8,18.1
1429,79.5,260,87.0,25.5,15,12,8,11,13,6,10,6,7,5,9,12,5,13,11,9.928,4.146,7.39,0.584,0.341,0.585,0.583,3.805,6.804,0.559,1.293,1.611,0.803,1.024,5.609,6.633,0.341,0.243,0.293,1.121,2.22,0.881,4.963,6.927,0.0,1.582,0.0,0.0,,3.464,5.878,0.589,0.34,0.928,0.366,39.889,39.895,7.293,3.585,6.341,0.575,0.122,0.366,0.333,3.465,5.976,0.58,0.267,0.341,0.783,2.902,4.953,0.586,0.294,0.682,0.431,0.7,0.3,1.0,0.613,0.079,0.218,5.9,31.1,18.8,2.8,0.6,1.4,12.2,20.9
1430,81.0,205,84.0,27.5,15,12,9,5,6,13,6,7,11,4,5,15,8,8,11,13.21,5.419,10.162,0.546,0.255,0.885,0.288,5.164,9.279,0.557,2.116,3.047,0.694,1.047,4.861,5.908,0.651,1.488,0.72,1.256,2.346,5.419,6.338,8.511,0.0,2.21,0.0,0.021,0.0,4.257,7.418,0.574,0.907,1.837,0.494,51.625,51.862,8.371,3.977,7.07,0.592,0.42,0.745,0.564,3.556,6.326,0.562,0.277,0.396,0.699,2.769,5.117,0.541,0.511,0.813,0.629,0.8,-1.1,-0.3,0.574,0.087,0.3,4.6,19.6,12.4,4.3,2.9,2.6,9.8,22.2
1431,83.0,255,87.0,29.5,9,14,7,7,12,15,11,14,9,8,6,15,8,10,11,15.172,5.853,10.462,0.568,0.17,0.534,0.318,5.682,9.926,0.572,3.293,4.585,0.718,2.463,7.366,9.829,0.707,1.366,1.975,1.464,3.244,-3.075,3.938,10.683,0.0,3.658,0.023,0.023,1.0,5.317,8.927,0.596,0.341,0.978,0.349,56.786,56.99,7.244,3.609,8.977,0.403,0.022,0.292,0.075,3.586,8.683,0.413,0.243,0.61,0.398,3.147,7.608,0.414,0.196,0.463,0.423,2.1,2.5,4.7,0.608,0.051,0.438,9.5,26.8,18.4,4.8,2.4,6.1,10.5,22.2
1432,83.0,280,88.25,29.5,12,10,11,7,9,5,7,16,5,7,7,12,9,9,11,9.118,3.617,6.453,0.568,0.096,0.526,0.183,3.524,5.929,0.594,1.785,2.692,0.663,2.046,6.001,8.047,0.786,0.714,1.071,1.55,2.786,5.453,4.758,6.19,0.049,2.498,0.022,0.022,1.0,3.071,5.074,0.605,0.43,0.833,0.516,52.324,52.154,9.784,4.833,9.334,0.524,0.118,0.285,0.414,4.716,9.044,0.521,0.189,0.308,0.614,4.384,8.427,0.52,0.143,0.31,0.461,0.0,-0.3,-0.3,0.597,0.082,0.417,9.0,25.4,17.3,4.5,1.4,3.8,16.9,15.8
1433,81.0,225,85.25,29.5,8,0,9,6,10,2,7,5,8,2,1,1,6,6,7,3.443,1.4,2.844,0.496,0.021,0.065,0.323,1.378,2.775,0.497,0.622,0.978,0.636,0.868,3.598,4.466,0.199,0.09,0.223,0.932,1.044,2.378,3.402,2.71,0.0,1.046,0.021,0.044,0.477,1.332,2.69,0.495,0.021,0.045,0.467,28.149,28.139,4.711,2.331,4.823,0.488,0.045,0.399,0.113,2.29,4.422,0.518,0.221,0.356,0.621,1.978,3.736,0.529,0.09,0.334,0.269,-2.4,0.9,-1.6,0.526,0.023,0.344,7.1,24.4,16.5,2.0,0.3,1.5,22.2,13.4
