team_id,season_id,game_type,stat_type,conference_id,GW,GP,Min,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,OBPM,DBPM,BPM,AOBPM,ADBPM,ABPM,TS,_3PAr,FTr,ORtg,NetRtg,TO_P,FT_FG_A,ORB_P,DRB_P,SOS,RPI,Pace,PITP%
739,2045,College,team,47,37,44,200.568,83.272,30.614,63.045,0.536,6.295,18.523,0.34,24.319,44.522,0.546,15.749,22.704,0.694,9.863,25.296,35.159,12.5,10.387,3.159,9.591,13.703,97.159,8.943,36.773,8.18,17.138,4.021,5.886,0.683,14.364,24.501,0.586,5.931,14.136,0.42,72.757,7.1,10.7,17.8,0.7,1.6,2.3,0.57,0.294,0.36,114.5,27.5,11.6,0.25,27.7,79.0,0.427,0.525,73.67092,0.442
739,2046,College,team,23,27,41,200.0,78.828,29.829,61.488,0.537,6.366,18.197,0.35,23.465,43.295,0.542,12.805,18.145,0.706,8.074,25.219,33.293,12.633,8.365,3.853,11.83,15.145,40.123,9.102,35.465,5.341,15.854,3.561,5.341,0.667,14.121,24.585,0.574,5.733,13.368,0.429,73.219,2.3,3.5,5.8,0.2,0.5,0.7,0.567,0.296,0.295,107.7,10.5,14.6,0.208,24.3,78.6,0.476,0.526,73.9536,0.45
740,2044,College,team,47,28,42,200.0,76.357,29.095,57.999,0.542,4.646,13.88,0.335,24.451,44.12,0.554,13.524,18.998,0.712,6.93,24.261,31.191,15.239,8.07,2.738,12.143,14.759,28.214,8.471,34.476,7.501,15.714,4.095,5.524,0.741,13.143,23.024,0.571,7.216,15.571,0.463,71.576,2.9,4.1,7.1,0.8,1.7,2.5,0.575,0.239,0.328,106.7,8.3,15.5,0.233,22.5,71.8,,,72.33104,0.452
740,2045,College,team,47,18,42,200.595,72.784,27.524,57.167,0.545,7.238,19.453,0.372,20.285,37.715,0.538,10.5,15.976,0.657,7.12,23.713,30.833,13.095,6.953,2.952,13.691,15.262,-8.927,10.099,29.429,6.166,14.261,2.836,3.857,0.735,11.88,20.095,0.591,5.569,13.761,0.405,70.771,-0.8,-0.2,-1.0,-0.3,-0.2,-0.5,0.567,0.34,0.279,102.8,-1.4,17.6,0.184,22.4,73.5,0.492,0.478,71.40648,0.404
740,2046,College,team,47,20,41,201.829,67.463,24.318,56.271,0.514,9.193,24.415,0.377,15.122,31.851,0.475,9.633,12.95,0.744,7.243,21.415,28.658,11.586,6.244,2.584,14.659,14.951,-39.024,12.909,18.78,6.072,12.487,2.048,2.803,0.731,7.341,15.122,0.485,5.732,13.926,0.412,69.384,-5.0,-2.7,-7.7,-1.4,-0.8,-2.2,0.544,0.434,0.23,97.2,-11.9,19.1,0.171,22.1,68.8,0.491,0.488,69.903,0.278
741,2044,College,team,47,27,45,200.555,75.068,27.599,62.378,0.499,7.021,19.755,0.355,20.581,42.621,0.483,12.845,17.513,0.733,10.445,25.553,35.998,12.289,6.644,2.689,11.557,14.554,37.446,9.819,29.512,6.664,15.8,3.733,5.688,0.656,11.021,20.644,0.534,5.825,16.287,0.358,71.198,3.0,3.1,6.1,1.3,1.4,2.7,0.536,0.317,0.281,105.4,9.3,14.2,0.206,29.0,77.3,,,71.89624,0.393
741,2045,College,team,47,22,42,200.595,73.762,27.595,59.261,0.518,6.215,16.453,0.378,21.381,42.809,0.499,12.356,17.715,0.697,8.548,23.808,32.356,12.81,6.667,2.357,11.378,13.952,16.071,9.782,28.664,6.215,15.047,4.143,6.213,0.667,10.166,19.309,0.526,7.048,17.286,0.408,69.894,2.2,1.7,3.9,0.0,-0.2,-0.2,0.55,0.278,0.299,105.5,4.5,14.5,0.209,25.7,75.3,0.46,0.479,70.5942,0.389
741,2046,College,team,47,6,41,200.0,67.292,24.437,57.536,0.478,6.122,17.83,0.343,18.316,39.708,0.461,12.294,17.463,0.704,8.05,21.634,29.684,11.61,4.879,1.072,14.61,16.537,-87.44,10.174,26.538,5.171,15.293,2.586,4.0,0.646,10.682,22.196,0.481,5.05,13.513,0.374,71.784,-4.1,-8.9,-13.0,-1.1,-2.3,-3.4,0.516,0.31,0.304,93.7,-24.9,18.3,0.214,23.0,68.8,0.497,0.401,72.47824,0.394
742,2044,College,team,22,34,46,201.087,83.999,31.197,61.739,0.558,6.456,17.043,0.379,24.741,44.696,0.554,15.151,20.282,0.747,8.653,27.673,36.326,15.412,7.304,3.457,12.022,14.632,50.433,8.937,37.085,4.849,17.044,2.715,3.608,0.752,15.805,26.718,0.592,6.195,14.367,0.431,74.033,6.6,3.1,9.7,5.0,2.4,7.4,0.594,0.276,0.329,113.5,14.3,14.5,0.245,26.4,80.4,,,74.84336,0.441
742,2045,College,team,11,21,42,201.19,81.81,30.143,62.428,0.534,6.333,17.571,0.36,23.81,44.856,0.531,15.19,21.046,0.722,8.906,28.617,37.523,17.048,6.619,3.641,14.501,15.547,-9.881,8.941,34.953,4.522,16.476,2.501,3.309,0.756,14.952,26.641,0.561,6.333,14.906,0.425,77.291,2.8,-1.1,1.8,1.2,0.3,1.5,0.571,0.281,0.337,105.8,-0.8,16.8,0.243,26.1,81.4,0.536,0.533,78.12508,0.427
742,2046,College,team,11,32,43,200.0,92.279,34.162,66.374,0.572,7.582,20.535,0.369,26.581,45.835,0.58,16.374,22.674,0.722,9.791,29.047,38.838,18.534,8.186,4.301,12.582,15.514,71.629,8.63,41.721,8.952,17.954,3.535,4.859,0.728,17.302,27.929,0.619,5.722,13.045,0.439,79.141,8.7,3.5,12.2,2.4,1.1,3.5,0.604,0.309,0.342,116.6,18.2,14.1,0.247,28.4,82.2,0.518,0.577,80.04852,0.452
743,2044,College,team,46,18,41,200.0,70.877,26.561,58.927,0.5,5.803,18.146,0.32,20.756,40.779,0.509,11.95,17.513,0.682,9.024,25.34,34.364,13.513,5.292,2.341,13.344,14.413,-10.366,9.012,31.805,5.999,14.734,2.001,2.707,0.739,13.902,26.0,0.535,4.854,12.071,0.402,70.953,-0.4,-1.0,-1.3,-0.7,-1.2,-1.9,0.532,0.308,0.297,99.9,-3.5,16.7,0.203,26.5,78.7,,,71.65324,0.449
743,2045,College,team,46,24,44,200.0,68.885,26.751,55.455,0.539,6.228,17.91,0.348,20.525,37.547,0.547,9.157,14.797,0.619,7.477,25.863,33.34,14.452,5.887,3.955,14.794,14.636,0.454,9.785,27.817,6.842,13.887,2.75,3.614,0.761,11.138,19.544,0.57,6.614,14.385,0.46,69.282,-1.4,1.9,0.5,-0.3,0.6,0.3,0.556,0.323,0.267,99.4,0.5,19.3,0.165,24.1,75.0,0.506,0.52,69.87456,0.404
743,2046,College,team,46,24,42,200.595,74.24,28.784,56.811,0.557,5.714,16.714,0.342,23.071,40.095,0.575,10.953,16.0,0.685,7.596,25.974,33.57,15.666,6.119,3.834,13.499,15.074,26.669,9.147,32.475,4.689,13.548,2.356,3.095,0.761,13.835,22.476,0.616,6.833,14.525,0.47,69.748,1.7,1.5,3.3,0.2,0.2,0.4,0.581,0.294,0.282,106.4,7.9,17.5,0.193,25.3,77.5,0.486,0.503,70.394,0.437
744,2044,College,team,46,26,41,201.219,76.295,28.829,57.562,0.545,5.12,14.535,0.352,23.707,43.024,0.551,13.512,18.146,0.745,7.537,26.17,33.707,14.391,6.099,3.197,13.269,15.805,30.976,8.376,35.512,5.756,15.585,2.804,4.048,0.693,14.928,24.903,0.599,5.951,14.074,0.423,71.269,2.7,0.8,3.4,1.7,0.2,1.9,0.582,0.253,0.315,107.1,8.5,16.8,0.235,24.9,77.1,,,72.00408,0.465
744,2045,College,team,23,23,41,202.44,79.56,29.341,60.733,0.53,5.732,17.585,0.326,23.611,43.143,0.547,15.146,19.611,0.772,7.854,26.462,34.316,13.609,6.513,3.121,13.122,15.317,8.293,8.842,34.585,5.342,15.78,2.634,3.732,0.706,14.586,25.487,0.572,6.318,13.926,0.454,74.626,1.5,-0.7,0.9,0.5,-0.1,0.4,0.574,0.29,0.323,106.6,2.4,15.9,0.249,23.8,80.0,0.508,0.524,75.41428,0.435
744,2046,College,team,23,25,42,201.19,84.046,31.523,63.786,0.556,7.931,22.452,0.353,23.593,41.333,0.571,13.071,18.142,0.72,8.643,27.595,36.238,18.024,7.524,3.999,12.952,15.262,38.571,9.724,33.286,7.429,15.572,3.046,4.143,0.735,13.57,21.906,0.619,6.953,15.288,0.455,76.081,4.8,2.6,7.4,1.2,0.7,1.9,0.586,0.352,0.284,110.5,9.8,15.3,0.205,25.7,76.9,0.5,0.534,76.80316,0.396
745,2044,College,team,21,36,45,200.0,86.044,32.245,64.69,0.555,7.334,20.024,0.366,24.91,44.667,0.558,14.223,20.202,0.704,9.49,28.467,37.957,15.11,9.645,3.778,11.624,14.022,96.001,9.298,37.378,8.291,15.889,3.467,4.999,0.694,15.156,26.156,0.579,6.222,13.512,0.46,75.712,5.6,10.0,15.6,4.4,7.7,12.1,0.585,0.31,0.312,113.6,24.9,13.6,0.22,27.4,81.5,,,76.52096,0.434
745,2045,College,team,10,29,43,200.0,83.535,31.302,64.487,0.538,6.72,18.65,0.36,24.582,45.837,0.536,14.21,20.021,0.71,8.605,27.234,35.839,15.071,9.442,3.137,12.536,14.861,45.351,9.007,36.141,9.79,16.629,3.977,5.441,0.731,14.048,26.0,0.54,6.512,14.396,0.452,77.226,3.2,5.8,8.9,1.2,1.8,3.0,0.57,0.289,0.31,108.2,12.2,14.6,0.22,24.3,80.9,0.526,0.568,78.02808,0.433
745,2046,College,team,10,31,43,200.581,85.627,31.094,63.884,0.536,6.349,18.606,0.341,24.744,45.28,0.546,17.093,22.604,0.756,8.699,25.511,34.21,16.698,11.095,3.328,11.675,14.604,62.21,8.74,36.513,11.418,17.163,4.884,6.372,0.766,13.302,24.07,0.553,6.49,14.837,0.437,76.8,5.9,7.5,13.4,1.9,2.3,4.2,0.58,0.291,0.354,111.5,15.8,13.7,0.268,25.2,77.0,0.528,0.579,77.70992,0.426
746,2044,College,team,5,7,41,200.0,71.147,27.147,58.95,0.498,4.39,14.439,0.304,22.756,44.512,0.511,12.465,19.243,0.648,6.22,25.343,31.563,15.39,5.609,2.341,15.266,17.73,-78.536,8.25,34.294,6.878,15.928,2.538,3.856,0.658,14.437,26.707,0.541,5.609,13.951,0.402,76.46,-4.2,-6.7,-10.8,-1.7,-3.5,-5.2,0.528,0.245,0.326,93.1,-20.4,18.5,0.211,18.0,74.2,,,77.23264,0.482
746,2045,College,team,11,14,41,200.61,71.56,27.635,58.171,0.526,5.951,16.806,0.354,21.684,41.366,0.524,10.343,15.293,0.676,6.853,24.417,31.27,14.147,6.0,3.293,15.317,14.953,-40.854,9.79,28.779,7.439,14.634,3.0,4.269,0.703,11.39,20.463,0.557,7.294,16.634,0.438,73.365,-3.1,-2.7,-5.8,-0.3,-0.2,-0.5,0.551,0.289,0.263,97.5,-11.6,19.1,0.178,21.2,75.1,0.534,0.473,73.97564,0.402
746,2046,College,team,23,5,41,200.609,59.976,24.245,52.853,0.487,3.023,10.66,0.284,21.22,42.193,0.503,8.462,13.415,0.631,7.562,23.266,30.828,11.416,3.317,2.827,18.123,16.732,-114.512,8.455,29.855,5.122,12.854,2.683,3.999,0.671,12.243,22.244,0.55,6.292,15.951,0.394,69.31,-9.4,-10.8,-20.2,-2.0,-2.4,-4.4,0.51,0.202,0.254,86.5,-32.6,23.6,0.16,24.9,72.0,0.523,0.414,69.8532,0.498
747,2044,College,team,2,25,41,200.609,82.144,31.56,64.341,0.527,4.731,13.391,0.353,26.829,50.951,0.527,14.294,19.828,0.721,8.123,28.973,37.096,16.097,9.366,4.317,13.806,15.197,33.659,9.126,32.293,12.0,16.635,3.805,4.634,0.821,12.293,22.051,0.557,10.682,24.267,0.44,78.75,1.4,6.0,7.4,1.7,5.1,6.8,0.562,0.208,0.308,104.3,8.2,15.9,0.222,23.4,80.5,,,79.54144,0.393
747,2045,College,team,2,22,45,202.223,77.111,28.976,60.289,0.52,4.689,13.666,0.343,24.291,46.623,0.521,14.466,20.511,0.705,6.754,27.025,33.779,16.756,8.378,4.312,15.978,16.799,-14.111,9.522,28.4,10.357,16.956,3.379,4.509,0.749,10.735,19.954,0.538,10.088,22.154,0.455,78.534,-1.3,0.7,-0.5,0.2,0.7,0.9,0.556,0.227,0.34,98.2,-3.2,18.7,0.24,20.0,80.2,0.538,0.525,79.35828,0.368
747,2046,College,team,4,30,44,200.568,81.568,31.022,63.339,0.522,4.023,11.366,0.354,27.0,51.978,0.519,15.502,21.431,0.723,8.59,26.364,34.954,16.636,10.317,4.68,13.022,14.546,51.819,8.321,34.865,10.067,17.545,3.863,5.728,0.674,13.453,24.183,0.556,9.571,22.068,0.434,77.207,3.6,8.3,11.9,1.6,2.8,4.4,0.56,0.179,0.338,105.6,13.4,15.2,0.245,25.0,77.9,0.55,0.589,78.05788,0.427
748,2044,College,team,23,24,42,200.0,88.001,32.835,66.832,0.552,8.12,22.571,0.36,24.714,44.264,0.558,14.215,19.5,0.729,9.38,28.69,38.07,18.714,6.358,3.738,13.452,17.453,22.976,9.243,39.19,7.69,16.501,2.26,3.119,0.725,17.333,29.857,0.581,5.12,11.286,0.454,79.482,5.2,-2.0,3.2,4.5,-0.9,3.6,0.583,0.338,0.292,110.7,6.0,15.1,0.213,26.2,77.4,,,80.264,0.445
748,2045,College,team,23,24,42,200.0,81.0,30.619,63.69,0.544,8.048,22.476,0.358,22.572,41.214,0.548,11.717,16.405,0.714,8.475,25.002,33.477,15.833,6.691,3.524,13.048,16.356,7.858,9.387,35.525,8.288,15.048,3.073,4.187,0.734,14.644,25.714,0.569,4.809,11.309,0.425,75.489,2.3,-1.7,0.5,0.9,-0.1,0.8,0.571,0.353,0.258,107.3,2.2,15.5,0.184,24.0,74.9,0.519,0.539,76.1374,0.439
748,2046,College,team,23,13,41,200.0,70.488,25.952,59.245,0.495,6.733,20.56,0.327,19.219,38.684,0.497,11.854,16.44,0.721,8.389,24.637,33.026,13.145,5.44,2.755,15.633,17.414,-43.293,10.002,27.95,6.925,15.365,2.537,4.196,0.605,11.44,22.389,0.511,5.242,12.098,0.433,73.725,-3.2,-4.6,-7.8,-0.8,-1.1,-1.9,0.53,0.347,0.277,95.6,-12.7,19.0,0.2,24.3,71.7,0.5,0.445,74.3802,0.397
749,2044,College,team,47,25,42,200.0,72.978,26.547,57.214,0.51,5.237,15.953,0.328,21.309,41.262,0.516,14.643,20.379,0.719,8.882,26.212,35.094,9.38,6.095,3.429,13.191,14.596,13.69,9.032,31.001,5.974,16.383,3.595,5.215,0.689,11.903,21.691,0.549,5.811,14.356,0.405,70.484,0.4,1.9,2.3,-0.6,0.5,-0.1,0.551,0.279,0.356,103.5,4.0,16.6,0.256,26.8,77.8,,,71.30492,0.425
749,2045,College,team,23,16,42,200.0,78.213,28.691,62.118,0.513,6.381,17.81,0.358,22.309,44.309,0.503,14.454,19.715,0.733,7.427,25.122,32.549,12.31,6.833,2.5,12.286,15.807,-20.595,9.614,31.048,6.739,16.356,4.427,6.953,0.637,11.096,20.927,0.53,6.785,16.428,0.413,75.656,-0.1,-2.5,-2.6,0.2,-0.4,-0.2,0.552,0.287,0.317,103.4,-5.7,14.8,0.233,21.1,75.5,0.514,0.481,76.4402,0.397
749,2046,College,team,46,20,42,202.382,81.811,30.239,64.668,0.522,7.025,19.333,0.363,23.214,45.333,0.512,14.31,20.453,0.7,8.573,26.285,34.858,13.548,7.833,2.334,10.88,16.168,9.284,9.576,33.332,7.928,16.335,4.55,6.81,0.668,12.119,22.548,0.537,6.546,15.974,0.41,75.976,2.8,-0.1,2.6,0.7,0.0,0.7,0.555,0.299,0.316,107.7,2.2,12.9,0.221,23.2,75.7,0.501,0.495,76.79244,0.407
750,2044,College,team,47,16,42,200.0,66.668,24.834,56.048,0.504,6.857,19.214,0.357,17.977,36.832,0.488,10.143,15.191,0.668,8.334,24.38,32.714,11.596,5.214,2.359,12.999,13.762,-15.476,11.088,23.618,5.834,13.023,2.644,3.905,0.677,9.144,18.546,0.493,6.167,14.381,0.429,67.399,-2.4,0.0,-2.4,-2.4,-0.6,-3.0,0.531,0.343,0.271,98.9,-4.3,17.2,0.181,25.1,75.1,,,68.00468,0.354
750,2045,College,team,47,25,43,200.581,74.626,27.955,59.394,0.53,7.046,19.208,0.367,20.907,40.186,0.52,11.673,16.234,0.719,9.699,24.859,34.558,12.976,6.603,2.93,13.325,13.278,22.444,9.924,29.815,5.744,14.209,2.929,4.512,0.649,11.955,21.86,0.547,6.001,13.815,0.434,70.159,1.8,3.0,4.9,0.0,0.3,0.3,0.561,0.323,0.273,106.4,6.8,16.7,0.197,29.5,77.4,0.469,0.495,70.81232,0.4
750,2046,College,team,47,17,41,201.219,65.952,25.487,54.464,0.505,3.998,12.463,0.321,21.49,41.998,0.512,10.976,17.707,0.62,8.733,24.118,32.851,13.144,5.637,2.83,14.949,15.197,-23.415,7.931,32.538,5.661,15.732,1.902,2.61,0.729,14.341,26.096,0.55,5.219,13.292,0.393,68.469,-0.8,-1.3,-2.1,-0.3,-0.5,-0.8,0.53,0.229,0.325,96.3,-6.2,19.4,0.202,27.3,77.0,0.49,0.474,69.17936,0.493
751,2044,College,team,11,19,41,200.609,81.585,30.147,63.755,0.53,7.316,20.561,0.356,22.829,43.196,0.528,13.977,19.536,0.715,7.415,26.777,34.192,11.461,8.098,3.976,14.903,17.489,4.146,9.161,35.851,12.025,16.56,4.537,5.875,0.772,13.39,25.54,0.524,4.902,11.781,0.416,79.841,-2.3,0.5,-1.7,-0.7,1.4,0.7,0.564,0.323,0.306,102.2,0.2,17.1,0.219,20.8,74.4,,,80.62028,0.439
751,2045,College,team,11,22,42,200.595,86.476,30.953,64.214,0.545,8.048,22.047,0.365,22.906,42.166,0.543,16.523,22.119,0.747,8.119,27.905,36.024,14.119,8.049,4.237,14.023,15.549,18.214,9.375,36.477,11.906,17.854,3.836,5.023,0.764,14.404,26.499,0.544,4.666,10.643,0.438,79.854,2.6,2.2,4.7,0.8,0.7,1.5,0.585,0.343,0.344,108.3,5.4,15.9,0.257,23.2,75.4,0.513,0.508,80.73512,0.422
751,2046,College,team,22,29,45,201.111,87.354,31.602,64.866,0.553,8.601,22.711,0.379,23.003,42.157,0.546,15.556,20.911,0.744,8.688,27.647,36.335,14.045,7.801,3.621,13.134,16.023,42.553,9.726,34.979,11.557,17.467,4.178,5.912,0.707,13.312,23.533,0.566,5.51,12.713,0.433,78.512,4.1,2.2,6.3,1.3,0.8,2.1,0.59,0.35,0.322,111.3,10.6,15.1,0.24,24.7,74.8,0.515,0.554,79.34928,0.4
752,2044,College,team,11,22,41,201.219,78.099,28.316,62.099,0.52,7.901,23.172,0.341,20.415,38.928,0.524,13.561,18.952,0.716,8.587,25.852,34.439,13.0,8.562,3.805,12.609,13.34,18.903,10.531,27.562,8.002,16.024,4.072,5.753,0.708,9.658,17.219,0.561,6.633,15.954,0.416,74.462,1.3,5.3,6.6,1.2,4.2,5.4,0.554,0.373,0.305,104.9,5.0,15.2,0.218,24.0,76.5,,,75.21796,0.353
752,2045,College,team,22,36,45,200.555,84.443,29.711,61.978,0.542,7.797,22.644,0.344,21.911,39.334,0.557,17.224,22.512,0.765,9.088,24.511,33.599,14.734,11.088,3.378,11.176,14.512,74.887,9.989,30.222,9.468,17.133,4.49,6.131,0.732,10.598,18.11,0.585,6.8,15.09,0.451,73.975,7.0,8.1,15.1,1.6,1.9,3.5,0.587,0.365,0.363,114.2,20.6,13.5,0.278,26.5,77.0,0.492,0.569,74.87176,0.358
752,2046,College,team,11,31,42,200.0,84.168,30.714,61.478,0.559,7.309,20.002,0.365,23.406,41.478,0.564,15.429,20.451,0.754,7.882,25.381,33.263,15.095,10.761,3.665,11.431,13.287,89.287,9.858,32.095,7.738,17.403,4.643,6.454,0.719,11.381,19.548,0.582,7.357,15.475,0.475,74.024,6.6,10.3,17.0,1.7,2.6,4.3,0.597,0.325,0.333,113.7,24.2,14.0,0.251,24.3,80.3,0.503,0.573,74.84348,0.381
753,2044,College,team,49,22,42,202.38,74.497,27.738,60.62,0.526,8.262,21.786,0.379,19.477,38.835,0.502,10.762,16.81,0.64,7.952,26.762,34.714,12.119,6.309,3.335,12.714,15.403,4.286,10.346,28.239,6.858,14.714,3.238,4.499,0.72,10.881,20.857,0.522,5.357,13.475,0.398,72.783,-1.0,1.3,0.3,-1.6,0.2,-1.4,0.548,0.359,0.277,102.4,1.6,15.7,0.178,22.6,75.0,,,73.4508,0.379
753,2045,College,team,49,21,44,200.568,75.228,28.386,57.182,0.54,5.0,13.977,0.358,23.385,43.204,0.541,13.454,20.293,0.663,7.478,25.522,33.0,14.252,5.749,2.842,12.365,14.818,4.319,7.993,36.727,5.476,16.273,3.045,4.25,0.716,15.297,25.657,0.596,5.022,13.295,0.378,71.0,3.0,-0.2,2.8,0.7,-0.1,0.6,0.569,0.244,0.355,106.0,2.4,15.8,0.235,23.5,73.7,0.494,0.486,71.80964,0.488
753,2046,College,team,49,24,41,200.0,75.244,29.343,56.172,0.569,5.196,15.613,0.333,24.145,40.562,0.595,11.365,17.074,0.666,6.949,25.491,32.44,12.707,4.976,2.561,13.658,14.684,13.414,8.139,37.855,6.193,14.706,2.318,2.879,0.805,16.609,25.707,0.646,5.219,11.976,0.436,70.383,0.9,-1.2,-0.3,-0.4,-0.9,-1.3,0.591,0.278,0.304,106.9,2.9,17.7,0.202,24.2,74.3,0.459,0.496,71.07652,0.503
754,2044,College,team,48,32,44,200.568,82.364,30.0,63.82,0.538,8.613,23.475,0.367,21.386,40.341,0.53,13.749,19.865,0.692,9.249,26.957,36.206,12.385,7.885,3.068,13.024,15.319,38.75,10.096,32.09,9.272,16.296,3.909,5.114,0.764,12.113,22.884,0.529,5.341,12.343,0.433,76.334,2.0,3.6,5.6,0.7,1.9,2.6,0.568,0.368,0.311,107.9,9.6,15.2,0.215,25.7,75.9,,,77.1302,0.39
754,2045,College,team,24,19,41,201.829,76.244,28.098,61.487,0.506,6.048,19.415,0.312,22.051,42.074,0.524,14.001,19.78,0.708,9.269,26.072,35.341,12.706,6.123,3.146,14.317,16.464,-15.977,8.867,33.659,7.878,16.683,3.463,4.758,0.728,13.366,23.731,0.563,5.219,13.586,0.384,75.24,0.1,-2.1,-2.1,0.3,-0.3,0.0,0.543,0.316,0.322,101.3,-3.9,16.9,0.228,25.8,75.5,0.518,0.499,76.0294,0.441
754,2046,College,team,49,20,42,201.19,77.285,28.523,64.072,0.501,7.215,22.142,0.326,21.308,41.928,0.508,13.024,19.169,0.679,10.0,24.692,34.692,11.595,6.286,1.953,11.929,16.809,-16.308,10.198,30.047,7.26,16.261,4.12,5.904,0.698,10.88,21.286,0.511,6.288,14.738,0.427,74.434,1.2,-3.7,-2.5,-0.3,-1.5,-1.8,0.533,0.346,0.299,103.8,-4.9,14.1,0.203,26.6,73.6,0.463,0.465,75.20212,0.389
755,2044,College,team,48,23,42,200.595,82.383,29.668,68.286,0.499,8.858,26.667,0.332,20.809,41.617,0.5,14.19,19.168,0.74,9.572,25.452,35.024,12.669,6.93,1.882,11.047,16.166,11.547,10.785,29.142,8.834,16.238,3.69,4.785,0.771,10.878,22.165,0.491,6.237,14.667,0.425,78.199,1.3,0.2,1.5,0.4,-0.4,0.0,0.537,0.391,0.281,105.4,2.6,12.6,0.208,23.9,70.8,,,78.96164,0.354
755,2045,College,team,48,22,42,200.0,85.095,30.929,66.525,0.549,11.19,30.0,0.373,19.738,36.525,0.54,12.047,16.285,0.74,8.953,26.117,35.07,14.929,6.116,2.667,13.095,16.737,14.764,11.796,28.285,7.594,14.358,2.047,2.93,0.699,12.093,22.118,0.547,5.596,11.477,0.488,77.831,1.7,-2.2,-0.6,0.4,-0.5,-0.1,0.577,0.451,0.245,109.3,3.6,15.1,0.181,24.4,73.3,0.501,0.508,78.4838,0.332
755,2046,College,team,48,17,41,200.609,77.877,29.073,63.757,0.52,8.218,23.977,0.343,20.856,39.781,0.524,11.511,17.417,0.661,8.121,24.539,32.66,12.0,6.197,2.78,13.634,16.366,-28.172,10.546,30.878,7.243,15.44,2.804,4.049,0.693,12.635,22.975,0.55,5.414,12.756,0.424,76.921,-2.0,-3.6,-5.7,-0.6,-1.0,-1.6,0.545,0.376,0.273,101.2,-8.3,16.0,0.181,22.3,72.4,0.492,0.472,77.63016,0.396
756,2044,College,team,24,23,42,201.785,81.0,29.405,64.429,0.521,8.358,23.119,0.362,21.047,41.31,0.509,13.833,19.192,0.721,8.929,27.428,36.357,14.501,6.619,3.404,12.286,15.333,20.832,10.302,30.428,7.523,15.785,3.572,5.714,0.625,11.595,20.903,0.555,5.835,14.689,0.397,76.231,2.0,1.0,3.1,1.7,0.9,2.6,0.556,0.359,0.298,106.3,5.5,14.4,0.215,24.3,79.6,,,76.99816,0.376
756,2045,College,team,24,21,41,201.219,78.415,29.245,60.854,0.543,7.584,21.78,0.348,21.661,39.072,0.554,12.342,16.925,0.729,8.098,26.074,34.172,13.878,6.294,3.098,13.05,14.999,12.927,10.111,30.923,7.291,15.389,3.024,4.123,0.733,12.415,21.219,0.585,6.196,13.733,0.451,73.252,2.0,-0.4,1.5,0.8,0.2,1.0,0.574,0.358,0.278,107.0,2.8,16.0,0.203,24.3,77.5,0.52,0.518,73.93,0.394
756,2046,College,team,48,17,43,201.162,69.189,26.094,56.511,0.525,7.095,20.233,0.351,18.999,36.279,0.524,9.905,15.395,0.643,8.768,25.604,34.372,11.188,5.232,3.187,16.043,14.698,-27.675,9.51,30.372,6.625,14.279,2.325,3.279,0.709,12.837,22.304,0.576,3.813,10.698,0.356,70.558,-3.2,-1.9,-5.1,-1.0,-0.7,-1.7,0.547,0.358,0.272,98.1,-7.1,20.2,0.175,26.7,78.5,0.488,0.464,71.1756,0.439
757,2044,College,team,48,19,41,200.0,73.877,27.758,59.171,0.525,6.611,18.636,0.355,21.146,40.537,0.522,11.757,17.489,0.672,9.144,26.905,36.049,11.389,5.171,3.755,14.78,15.731,-5.732,9.554,32.389,5.609,14.78,1.953,2.682,0.728,14.196,25.83,0.55,4.952,12.024,0.412,72.499,-1.3,-1.6,-3.0,-1.8,-2.0,-3.8,0.552,0.315,0.296,101.9,-1.7,18.1,0.199,27.3,77.6,,,73.20172,0.438
757,2045,College,team,48,32,43,200.0,78.28,30.116,61.326,0.538,5.764,15.79,0.365,24.348,45.536,0.535,12.277,18.557,0.662,8.788,27.699,36.487,13.953,7.953,3.49,12.583,15.859,60.581,8.552,37.905,6.79,15.722,2.604,3.861,0.674,16.278,28.977,0.562,5.395,12.699,0.425,73.287,2.6,5.9,8.5,0.2,1.0,1.2,0.563,0.257,0.303,106.8,16.4,15.3,0.2,26.5,79.9,0.471,0.545,74.02836,0.484
757,2046,College,team,24,7,41,200.0,56.51,21.39,51.635,0.474,6.22,19.0,0.327,15.172,32.635,0.465,7.513,11.22,0.67,7.072,21.853,28.925,9.367,3.416,1.563,17.632,17.22,-112.316,10.98,20.732,4.901,12.488,2.122,2.831,0.75,8.247,17.829,0.463,4.805,11.976,0.401,67.14,-11.3,-10.9,-22.2,-2.7,-2.6,-5.3,0.499,0.368,0.217,84.2,-33.4,23.8,0.146,22.8,68.6,0.511,0.427,67.5806,0.367
