team_id,season_id,game_type,stat_type,conference_id,GW,GP,Min,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,OBPM,DBPM,BPM,AOBPM,ADBPM,ABPM,TS,_3PAr,FTr,ORtg,NetRtg,TO_P,FT_FG_A,ORB_P,DRB_P,SOS,RPI,Pace,PITP%
7,2046,College,opponent,25,15,45,201.111,74.044,27.798,60.755,0.508,6.111,19.0,0.322,21.688,41.755,0.519,12.333,17.088,0.722,7.801,24.8,32.601,13.688,5.822,3.733,15.264,16.223,-52.889,9.206,32.934,6.777,15.332,2.556,3.932,0.65,13.91,25.421,0.547,5.223,12.399,0.421,75.742,,,,,,,0.542,0.313,0.281,97.8,,18.3,0.203,,,,,76.42024,0.445
8,2044,College,opponent,12,20,41,200.0,81.391,30.316,62.44,0.539,6.635,18.366,0.361,23.682,44.072,0.537,14.124,19.414,0.728,7.464,27.585,35.049,14.512,7.145,3.462,15.317,15.39,-16.463,8.749,37.757,8.635,15.876,3.464,4.612,0.751,15.415,26.901,0.573,4.807,12.563,0.383,78.83,,,,,,,0.573,0.294,0.311,103.2,,17.7,0.226,,,,,79.61172,0.464
8,2045,College,opponent,12,17,41,200.609,80.731,30.22,62.829,0.538,7.219,20.147,0.358,23.002,42.684,0.539,13.073,18.122,0.721,7.121,25.855,32.976,15.61,7.099,3.586,15.442,16.949,-40.733,9.398,34.829,8.952,15.267,3.978,4.976,0.799,13.438,24.733,0.543,5.584,12.975,0.43,79.12,,,,,,,0.57,0.321,0.288,102.0,,17.9,0.208,,,,,79.84856,0.431
8,2046,College,opponent,12,20,41,200.609,79.902,29.561,60.584,0.541,6.44,18.072,0.356,23.122,42.512,0.544,14.341,19.488,0.736,6.903,26.023,32.926,15.0,7.269,4.193,15.123,16.683,-14.39,8.828,35.073,8.707,16.487,3.954,5.171,0.765,13.562,24.61,0.551,5.586,12.733,0.439,77.377,,,,,,,0.578,0.298,0.322,103.3,,17.9,0.237,,,,,78.15824,0.439
9,2044,College,opponent,6,17,43,201.744,75.211,28.392,59.744,0.533,6.882,18.208,0.378,21.512,41.534,0.518,11.535,15.952,0.723,7.907,25.744,33.651,13.882,6.28,3.117,15.722,15.77,-38.836,8.974,34.512,7.536,14.72,2.86,3.722,0.768,14.395,27.186,0.53,4.256,10.628,0.4,74.571,,,,,,,0.563,0.305,0.267,100.9,,19.1,0.193,,,,,75.21596,0.459
9,2045,College,opponent,6,19,41,200.0,74.634,27.121,59.341,0.515,6.829,19.902,0.343,20.293,39.44,0.515,13.561,18.633,0.728,7.538,27.682,35.22,13.658,6.927,3.22,13.366,14.147,13.415,9.644,31.27,6.583,15.853,2.804,3.878,0.723,12.805,23.755,0.539,4.659,11.804,0.395,73.371,,,,,,,0.553,0.335,0.314,101.7,,16.5,0.229,,,,,74.11284,0.419
9,2046,College,opponent,6,10,45,200.0,75.778,27.932,60.133,0.52,6.733,19.422,0.347,21.201,40.71,0.521,13.178,19.155,0.688,6.777,27.222,33.999,14.445,5.088,3.446,17.601,18.069,-73.444,9.51,32.667,7.601,16.044,2.8,3.688,0.759,13.51,25.357,0.533,4.868,11.667,0.417,79.385,,,,,,,0.553,0.323,0.319,95.5,,20.4,0.219,,,,,80.1514,0.431
10,2044,College,opponent,42,10,43,201.162,65.884,24.627,54.208,0.508,5.791,17.722,0.327,18.837,36.487,0.516,10.837,16.302,0.665,7.513,24.557,32.07,11.162,6.301,2.744,16.698,15.441,-45.114,9.958,26.045,6.349,14.372,3.28,4.35,0.754,9.698,17.648,0.55,5.814,14.489,0.401,70.572,,,,,,,0.537,0.327,0.301,93.4,,21.4,0.2,,,,,71.21796,0.395
10,2045,College,opponent,21,22,41,200.0,79.876,30.194,63.732,0.527,6.731,20.22,0.333,23.46,43.512,0.539,12.755,17.414,0.732,9.563,26.216,35.779,14.341,7.366,2.489,13.462,15.05,13.901,8.839,36.634,9.145,14.828,3.659,5.171,0.708,14.659,25.878,0.566,5.145,12.461,0.413,75.301,,,,,,,0.559,0.317,0.273,106.1,,15.9,0.2,,,,,75.98972,0.459
10,2046,College,opponent,43,11,42,200.595,72.642,26.858,59.833,0.501,6.262,18.097,0.346,20.597,41.739,0.493,12.669,18.309,0.692,7.976,24.167,32.143,11.976,5.738,2.357,13.145,15.691,-51.667,9.816,29.571,5.238,15.523,3.023,4.642,0.651,11.735,22.546,0.52,5.81,14.548,0.399,73.051,,,,,,,0.535,0.302,0.306,99.4,,16.2,0.212,,,,,73.79032,0.407
11,2044,College,opponent,25,16,44,200.568,71.977,26.478,57.933,0.523,7.661,21.158,0.362,18.816,36.772,0.512,11.363,16.047,0.708,7.477,26.409,33.886,12.864,5.137,3.659,16.681,16.499,-37.841,10.303,28.136,6.319,15.885,2.184,3.249,0.672,11.885,22.002,0.54,4.749,11.52,0.412,74.196,,,,,,,0.554,0.365,0.277,97.0,,20.4,0.196,,,,,74.83956,0.391
11,2045,College,opponent,25,18,43,200.581,68.417,25.163,54.792,0.52,6.698,19.395,0.345,18.466,35.395,0.522,11.396,16.325,0.698,7.046,23.024,30.07,12.116,8.232,2.535,16.164,15.163,-12.559,9.83,27.347,7.721,14.861,3.071,4.163,0.738,10.536,19.605,0.537,4.791,11.629,0.412,71.082,,,,,,,0.552,0.354,0.298,96.3,,20.7,0.208,,,,,71.746,0.4
11,2046,College,opponent,25,16,42,200.595,68.19,24.832,57.382,0.495,7.143,21.761,0.328,17.69,35.62,0.497,11.381,16.19,0.703,7.571,25.048,32.619,11.88,6.761,2.668,16.571,15.903,-35.951,10.488,25.62,7.667,15.333,2.665,3.977,0.67,10.118,19.262,0.525,4.88,12.382,0.394,73.51,,,,,,,0.529,0.379,0.282,92.8,,20.4,0.198,,,,,74.1532,0.376
12,2044,College,opponent,7,27,41,201.219,87.731,32.146,67.318,0.54,8.366,23.171,0.361,23.78,44.145,0.539,15.074,20.244,0.745,9.097,24.66,33.757,14.804,8.561,3.999,11.586,16.145,45.488,9.376,37.463,9.123,16.682,3.684,5.074,0.726,15.025,26.707,0.563,5.049,12.366,0.408,78.717,,,,,,,0.575,0.344,0.301,111.5,,13.2,0.224,,,,,79.52412,0.427
12,2045,College,opponent,15,14,44,201.703,75.408,28.41,63.412,0.505,7.204,20.729,0.348,21.205,42.682,0.497,11.384,16.477,0.691,8.683,23.364,32.047,13.864,6.524,2.978,14.137,16.908,-46.024,10.333,30.227,5.704,15.43,2.658,3.796,0.7,12.453,24.502,0.508,6.09,14.387,0.423,76.108,,,,,,,0.534,0.327,0.26,99.1,,16.7,0.18,,,,,76.77496,0.401
12,2046,College,opponent,15,18,42,200.595,73.668,27.07,59.43,0.515,7.12,19.619,0.363,19.951,39.81,0.501,12.402,17.739,0.699,7.262,22.666,29.928,13.144,9.047,3.572,14.619,15.881,-11.07,10.245,28.239,7.596,15.549,3.144,4.643,0.677,10.953,22.358,0.49,5.833,12.808,0.455,74.583,,,,,,,0.548,0.33,0.298,98.8,,17.9,0.209,,,,,75.30172,0.383
13,2044,College,opponent,35,27,41,201.831,70.66,26.633,58.171,0.505,5.463,16.291,0.335,21.172,41.879,0.506,11.928,17.561,0.679,9.782,23.756,33.538,11.389,7.099,3.368,11.732,14.462,26.95,9.287,30.733,5.535,14.926,3.147,4.56,0.69,12.22,22.854,0.535,5.805,14.463,0.401,67.843,,,,,,,0.536,0.28,0.302,104.2,,15.1,0.205,,,,,68.55028,0.435
13,2045,College,opponent,35,23,41,200.61,71.828,26.195,55.902,0.524,6.196,17.024,0.364,19.998,38.878,0.514,13.245,18.073,0.733,7.612,22.412,30.024,12.587,7.072,2.877,11.562,14.0,16.342,9.831,28.977,6.295,14.902,2.999,4.585,0.654,11.437,21.023,0.544,5.511,13.267,0.415,67.797,,,,,,,0.562,0.305,0.323,105.9,,15.3,0.237,,,,,68.52704,0.403
13,2046,College,opponent,35,12,42,200.595,64.545,24.023,55.737,0.476,5.001,16.357,0.306,19.022,39.381,0.483,11.5,15.714,0.732,7.382,21.786,29.168,12.143,5.832,2.975,14.12,15.667,-48.213,9.486,26.954,5.069,15.095,2.811,4.619,0.609,10.668,21.547,0.495,5.547,13.212,0.42,69.393,,,,,,,0.515,0.293,0.282,93.0,,18.4,0.206,,,,,70.01772,0.418
14,2044,College,opponent,23,9,47,200.0,76.956,28.383,63.939,0.511,8.616,24.404,0.353,19.766,39.534,0.5,11.576,17.255,0.671,7.256,25.957,33.213,14.235,5.85,2.744,14.745,16.577,-71.489,11.127,26.977,6.916,15.128,2.701,4.213,0.641,10.766,20.809,0.517,6.277,14.511,0.433,79.018,,,,,,,0.538,0.382,0.27,97.4,,17.1,0.181,,,,,79.7104,0.351
14,2045,College,opponent,11,21,41,200.609,85.147,30.951,64.292,0.542,7.805,21.22,0.368,23.146,43.073,0.537,15.438,21.732,0.71,7.634,28.926,36.56,17.146,6.172,3.854,14.075,16.755,-26.341,9.534,34.976,8.976,17.439,3.121,4.268,0.731,14.366,25.56,0.562,5.66,13.245,0.427,80.293,,,,,,,0.576,0.33,0.338,106.0,,16.0,0.24,,,,,81.16436,0.411
14,2046,College,opponent,11,22,41,200.609,82.269,30.66,65.048,0.523,6.707,19.756,0.339,23.952,45.294,0.529,14.241,19.926,0.715,7.584,25.123,32.707,15.511,7.829,3.757,11.877,16.755,-2.195,8.723,36.877,8.17,16.489,3.879,5.293,0.733,14.562,26.098,0.558,5.513,13.902,0.397,78.106,,,,,,,0.557,0.304,0.306,105.3,,13.9,0.219,,,,,78.90548,0.448
15,2044,College,opponent,29,13,41,200.61,72.537,27.072,58.463,0.51,5.536,16.928,0.327,21.535,41.538,0.518,12.855,18.415,0.698,7.61,27.584,35.194,13.876,5.537,3.562,18.463,18.243,-68.416,8.893,33.513,5.901,15.292,2.488,3.416,0.728,14.269,25.78,0.553,4.78,12.339,0.387,77.416,,,,,,,0.545,0.29,0.315,93.7,,21.7,0.22,,,,,78.1552,0.462
15,2045,College,opponent,29,5,44,200.0,71.182,26.454,59.046,0.5,6.136,18.976,0.323,20.319,40.067,0.507,12.136,17.522,0.693,8.113,27.41,35.523,13.59,4.522,3.001,17.977,16.182,-100.342,8.794,32.274,7.613,14.273,2.749,3.546,0.775,13.363,24.409,0.547,4.184,12.113,0.345,76.624,,,,,,,0.533,0.321,0.297,92.9,,21.2,0.206,,,,,77.32056,0.453
15,2046,College,opponent,14,20,41,200.0,79.585,28.609,60.806,0.535,7.879,20.952,0.376,20.732,39.854,0.52,14.487,19.951,0.726,8.22,25.169,33.389,13.56,7.463,3.145,12.537,15.195,5.976,10.373,29.562,7.268,16.561,3.072,4.634,0.663,11.659,21.586,0.54,5.951,13.634,0.436,73.898,,,,,,,0.572,0.345,0.328,107.7,,15.3,0.238,,,,,74.69948,0.371
16,2044,College,opponent,18,23,41,200.609,83.416,30.877,61.438,0.557,6.683,18.244,0.366,24.196,43.195,0.56,14.975,21.099,0.71,6.805,27.173,33.978,14.049,6.12,3.342,13.194,15.95,17.807,9.047,37.12,6.902,16.926,4.072,5.438,0.749,14.489,23.586,0.614,5.635,14.172,0.398,77.108,,,,,,,0.59,0.297,0.343,108.2,,15.7,0.244,,,,,77.95452,0.445
16,2045,College,opponent,36,16,42,201.19,80.333,30.381,62.168,0.549,7.548,20.022,0.377,22.833,42.143,0.542,12.024,16.834,0.714,6.595,25.118,31.713,14.143,5.357,4.31,12.858,17.975,-28.928,10.184,32.572,7.358,14.713,3.905,5.262,0.742,12.381,21.167,0.585,6.548,15.713,0.417,75.836,,,,,,,0.577,0.322,0.271,105.9,,15.6,0.193,,,,,76.51132,0.405
16,2046,College,opponent,18,18,41,200.0,83.318,31.169,64.245,0.54,7.097,20.024,0.354,24.074,44.22,0.544,13.877,19.586,0.709,8.805,27.438,36.243,14.171,5.341,4.538,13.366,16.903,-3.049,9.25,36.78,7.78,16.122,3.293,5.243,0.628,15.097,25.735,0.587,5.683,13.245,0.429,77.416,,,,,,,0.572,0.312,0.305,107.6,,15.5,0.216,,,,,78.20728,0.441
17,2044,College,opponent,46,11,44,201.703,72.635,27.796,59.295,0.527,6.91,19.226,0.359,20.887,40.071,0.521,10.137,14.774,0.686,7.363,25.023,32.386,13.795,4.272,2.842,16.181,16.909,-57.955,9.815,30.91,6.863,15.024,2.593,3.682,0.704,12.84,23.206,0.553,5.431,13.183,0.412,74.612,,,,,,,0.552,0.324,0.249,97.4,,19.7,0.171,,,,,75.20452,0.426
